filename,augmentation,level,achieved_snr_db
554d7cd5-a32486dd.jpg,rain,1,23.12
554d7cd5-a32486dd.jpg,rain,2,19.1
554d7cd5-a32486dd.jpg,rain,3,14.82
554d7cd5-a32486dd.jpg,rain,4,12.34
554d7cd5-a32486dd.jpg,rain,5,10.57
554d7cd5-a32486dd.jpg,rain,6,9.3
554d7cd5-a32486dd.jpg,rain,7,8.31
554d7cd5-a32486dd.jpg,rain,8,7.5
554d7cd5-a32486dd.jpg,rain,9,6.78
559fed19-7893646f.jpg,motion_blur,1,32.16
559fed19-7893646f.jpg,motion_blur,2,27.32
559fed19-7893646f.jpg,motion_blur,3,25.22
559fed19-7893646f.jpg,motion_blur,4,24.01
559fed19-7893646f.jpg,motion_blur,5,23.15
559fed19-7893646f.jpg,motion_blur,6,22.5
559fed19-7893646f.jpg,motion_blur,7,21.99
559fed19-7893646f.jpg,motion_blur,8,21.57
559fed19-7893646f.jpg,motion_blur,9,21.24
559fed19-7893646f.jpg,low_light,1,9.55
559fed19-7893646f.jpg,low_light,2,7.23
559fed19-7893646f.jpg,low_light,3,5.42
559fed19-7893646f.jpg,low_light,4,4.0
559fed19-7893646f.jpg,low_light,5,2.87
559fed19-7893646f.jpg,low_light,6,1.93
559fed19-7893646f.jpg,low_light,7,1.19
559fed19-7893646f.jpg,low_light,8,0.61
559fed19-7893646f.jpg,low_light,9,0.18
559fed19-7893646f.jpg,rain,1,22.44
559fed19-7893646f.jpg,rain,2,17.03
559fed19-7893646f.jpg,rain,3,13.03
559fed19-7893646f.jpg,rain,4,10.62
559fed19-7893646f.jpg,rain,5,8.91
559fed19-7893646f.jpg,rain,6,7.64
559fed19-7893646f.jpg,rain,7,6.65
559fed19-7893646f.jpg,rain,8,5.86
559fed19-7893646f.jpg,rain,9,5.15
57165857-e4d4a47f.jpg,motion_blur,1,35.63
57165857-e4d4a47f.jpg,motion_blur,2,30.7
57165857-e4d4a47f.jpg,motion_blur,3,28.24
57165857-e4d4a47f.jpg,motion_blur,4,26.64
57165857-e4d4a47f.jpg,motion_blur,5,25.46
57165857-e4d4a47f.jpg,motion_blur,6,24.55
57165857-e4d4a47f.jpg,motion_blur,7,23.82
57165857-e4d4a47f.jpg,motion_blur,8,23.22
57165857-e4d4a47f.jpg,motion_blur,9,22.69
57165857-e4d4a47f.jpg,low_light,1,9.87
57165857-e4d4a47f.jpg,low_light,2,7.41
57165857-e4d4a47f.jpg,low_light,3,5.53
57165857-e4d4a47f.jpg,low_light,4,4.07
57165857-e4d4a47f.jpg,low_light,5,2.91
57165857-e4d4a47f.jpg,low_light,6,1.96
57165857-e4d4a47f.jpg,low_light,7,1.2
57165857-e4d4a47f.jpg,low_light,8,0.62
57165857-e4d4a47f.jpg,low_light,9,0.19
57165857-e4d4a47f.jpg,rain,1,22.95
57165857-e4d4a47f.jpg,rain,2,18.05
57165857-e4d4a47f.jpg,rain,3,13.81
57165857-e4d4a47f.jpg,rain,4,11.34
57165857-e4d4a47f.jpg,rain,5,9.59
57165857-e4d4a47f.jpg,rain,6,8.32
57165857-e4d4a47f.jpg,rain,7,7.32
57165857-e4d4a47f.jpg,rain,8,6.55
57165857-e4d4a47f.jpg,rain,9,5.87
5795bfe7-a599384a.jpg,motion_blur,1,31.81
5795bfe7-a599384a.jpg,motion_blur,2,26.95
5795bfe7-a599384a.jpg,motion_blur,3,24.8
5795bfe7-a599384a.jpg,motion_blur,4,23.49
5795bfe7-a599384a.jpg,motion_blur,5,22.51
5795bfe7-a599384a.jpg,motion_blur,6,21.73
5795bfe7-a599384a.jpg,motion_blur,7,21.1
5795bfe7-a599384a.jpg,motion_blur,8,20.57
5795bfe7-a599384a.jpg,motion_blur,9,20.1
5795bfe7-a599384a.jpg,low_light,1,9.2
5795bfe7-a599384a.jpg,low_light,2,6.99
5795bfe7-a599384a.jpg,low_light,3,5.26
5795bfe7-a599384a.jpg,low_light,4,3.89
5795bfe7-a599384a.jpg,low_light,5,2.79
5795bfe7-a599384a.jpg,low_light,6,1.88
5795bfe7-a599384a.jpg,low_light,7,1.16
5795bfe7-a599384a.jpg,low_light,8,0.59
5795bfe7-a599384a.jpg,low_light,9,0.18
5795bfe7-a599384a.jpg,rain,1,21.89
5795bfe7-a599384a.jpg,rain,2,16.27
5795bfe7-a599384a.jpg,rain,3,12.29
5795bfe7-a599384a.jpg,rain,4,9.91
5795bfe7-a599384a.jpg,rain,5,8.19
5795bfe7-a599384a.jpg,rain,6,6.91
5795bfe7-a599384a.jpg,rain,7,5.9
5795bfe7-a599384a.jpg,rain,8,5.09
5795bfe7-a599384a.jpg,rain,9,4.39
57ac74e2-e86131f1.jpg,motion_blur,1,35.04
57ac74e2-e86131f1.jpg,motion_blur,2,29.99
57ac74e2-e86131f1.jpg,motion_blur,3,27.66
57ac74e2-e86131f1.jpg,motion_blur,4,26.26
57ac74e2-e86131f1.jpg,motion_blur,5,25.26
57ac74e2-e86131f1.jpg,motion_blur,6,24.48
57ac74e2-e86131f1.jpg,motion_blur,7,23.85
57ac74e2-e86131f1.jpg,motion_blur,8,23.32
57ac74e2-e86131f1.jpg,motion_blur,9,22.86
57ac74e2-e86131f1.jpg,low_light,1,9.86
57ac74e2-e86131f1.jpg,low_light,2,7.43
57ac74e2-e86131f1.jpg,low_light,3,5.55
57ac74e2-e86131f1.jpg,low_light,4,4.09
57ac74e2-e86131f1.jpg,low_light,5,2.93
57ac74e2-e86131f1.jpg,low_light,6,1.97
57ac74e2-e86131f1.jpg,low_light,7,1.21
57ac74e2-e86131f1.jpg,low_light,8,0.62
57ac74e2-e86131f1.jpg,low_light,9,0.19
57ac74e2-e86131f1.jpg,rain,1,22.94
57ac74e2-e86131f1.jpg,rain,2,17.74
57ac74e2-e86131f1.jpg,rain,3,13.53
57ac74e2-e86131f1.jpg,rain,4,11.02
57ac74e2-e86131f1.jpg,rain,5,9.24
57ac74e2-e86131f1.jpg,rain,6,7.92
57ac74e2-e86131f1.jpg,rain,7,6.91
57ac74e2-e86131f1.jpg,rain,8,6.08
57ac74e2-e86131f1.jpg,rain,9,5.38
57b495f2-6da6b1e5.jpg,motion_blur,1,41.49
57b495f2-6da6b1e5.jpg,motion_blur,2,36.55
57b495f2-6da6b1e5.jpg,motion_blur,3,33.96
57b495f2-6da6b1e5.jpg,motion_blur,4,32.33
57b495f2-6da6b1e5.jpg,motion_blur,5,31.15
57b495f2-6da6b1e5.jpg,motion_blur,6,30.21
57b495f2-6da6b1e5.jpg,motion_blur,7,29.43
57b495f2-6da6b1e5.jpg,motion_blur,8,28.77
57b495f2-6da6b1e5.jpg,motion_blur,9,28.2
57b495f2-6da6b1e5.jpg,low_light,1,10.79
57b495f2-6da6b1e5.jpg,low_light,2,8.02
57b495f2-6da6b1e5.jpg,low_light,3,5.94
57b495f2-6da6b1e5.jpg,low_light,4,4.35
57b495f2-6da6b1e5.jpg,low_light,5,3.1
57b495f2-6da6b1e5.jpg,low_light,6,2.08
57b495f2-6da6b1e5.jpg,low_light,7,1.28
57b495f2-6da6b1e5.jpg,low_light,8,0.65
57b495f2-6da6b1e5.jpg,low_light,9,0.2
57b495f2-6da6b1e5.jpg,rain,1,23.52
57b495f2-6da6b1e5.jpg,rain,2,20.05
57b495f2-6da6b1e5.jpg,rain,3,15.67
57b495f2-6da6b1e5.jpg,rain,4,13.12
57b495f2-6da6b1e5.jpg,rain,5,11.31
57b495f2-6da6b1e5.jpg,rain,6,10.02
57b495f2-6da6b1e5.jpg,rain,7,9.0
57b495f2-6da6b1e5.jpg,rain,8,8.2
57b495f2-6da6b1e5.jpg,rain,9,7.47
585443c8-2621a6b1.jpg,motion_blur,1,35.78
585443c8-2621a6b1.jpg,motion_blur,2,30.69
585443c8-2621a6b1.jpg,motion_blur,3,28.47
585443c8-2621a6b1.jpg,motion_blur,4,27.23
585443c8-2621a6b1.jpg,motion_blur,5,26.35
585443c8-2621a6b1.jpg,motion_blur,6,25.68
585443c8-2621a6b1.jpg,motion_blur,7,25.14
585443c8-2621a6b1.jpg,motion_blur,8,24.69
585443c8-2621a6b1.jpg,motion_blur,9,24.31
585443c8-2621a6b1.jpg,low_light,1,10.16
585443c8-2621a6b1.jpg,low_light,2,7.64
585443c8-2621a6b1.jpg,low_light,3,5.7
585443c8-2621a6b1.jpg,low_light,4,4.19
585443c8-2621a6b1.jpg,low_light,5,3.0
585443c8-2621a6b1.jpg,low_light,6,2.01
585443c8-2621a6b1.jpg,low_light,7,1.24
585443c8-2621a6b1.jpg,low_light,8,0.63
585443c8-2621a6b1.jpg,low_light,9,0.19
585443c8-2621a6b1.jpg,rain,1,23.21
585443c8-2621a6b1.jpg,rain,2,18.61
585443c8-2621a6b1.jpg,rain,3,14.41
585443c8-2621a6b1.jpg,rain,4,11.94
585443c8-2621a6b1.jpg,rain,5,10.16
585443c8-2621a6b1.jpg,rain,6,8.86
585443c8-2621a6b1.jpg,rain,7,7.84
585443c8-2621a6b1.jpg,rain,8,7.02
585443c8-2621a6b1.jpg,rain,9,6.3
5877b384-2545daf4.jpg,motion_blur,1,30.38
5877b384-2545daf4.jpg,motion_blur,2,25.62
5877b384-2545daf4.jpg,motion_blur,3,23.53
5877b384-2545daf4.jpg,motion_blur,4,22.29
5877b384-2545daf4.jpg,motion_blur,5,21.4
5877b384-2545daf4.jpg,motion_blur,6,20.73
5877b384-2545daf4.jpg,motion_blur,7,20.18
5877b384-2545daf4.jpg,motion_blur,8,19.73
5877b384-2545daf4.jpg,motion_blur,9,19.33
5877b384-2545daf4.jpg,low_light,1,9.35
5877b384-2545daf4.jpg,low_light,2,7.09
5877b384-2545daf4.jpg,low_light,3,5.33
5877b384-2545daf4.jpg,low_light,4,3.94
5877b384-2545daf4.jpg,low_light,5,2.82
5877b384-2545daf4.jpg,low_light,6,1.9
5877b384-2545daf4.jpg,low_light,7,1.17
5877b384-2545daf4.jpg,low_light,8,0.6
5877b384-2545daf4.jpg,low_light,9,0.18
5877b384-2545daf4.jpg,rain,1,21.35
5877b384-2545daf4.jpg,rain,2,16.03
5877b384-2545daf4.jpg,rain,3,12.24
5877b384-2545daf4.jpg,rain,4,9.94
5877b384-2545daf4.jpg,rain,5,8.26
5877b384-2545daf4.jpg,rain,6,7.02
5877b384-2545daf4.jpg,rain,7,6.04
5877b384-2545daf4.jpg,rain,8,5.24
5877b384-2545daf4.jpg,rain,9,4.55
587bb1bf-1aa00fe5.jpg,motion_blur,1,35.48
587bb1bf-1aa00fe5.jpg,motion_blur,2,30.1
587bb1bf-1aa00fe5.jpg,motion_blur,3,27.51
587bb1bf-1aa00fe5.jpg,motion_blur,4,25.92
587bb1bf-1aa00fe5.jpg,motion_blur,5,24.78
587bb1bf-1aa00fe5.jpg,motion_blur,6,23.9
587bb1bf-1aa00fe5.jpg,motion_blur,7,23.19
587bb1bf-1aa00fe5.jpg,motion_blur,8,22.59
587bb1bf-1aa00fe5.jpg,motion_blur,9,22.08
587bb1bf-1aa00fe5.jpg,low_light,1,9.9
587bb1bf-1aa00fe5.jpg,low_light,2,7.49
587bb1bf-1aa00fe5.jpg,low_light,3,5.6
587bb1bf-1aa00fe5.jpg,low_light,4,4.13
587bb1bf-1aa00fe5.jpg,low_light,5,2.96
587bb1bf-1aa00fe5.jpg,low_light,6,1.99
587bb1bf-1aa00fe5.jpg,low_light,7,1.22
587bb1bf-1aa00fe5.jpg,low_light,8,0.62
587bb1bf-1aa00fe5.jpg,low_light,9,0.19
587bb1bf-1aa00fe5.jpg,rain,1,23.14
587bb1bf-1aa00fe5.jpg,rain,2,17.39
587bb1bf-1aa00fe5.jpg,rain,3,12.92
587bb1bf-1aa00fe5.jpg,rain,4,10.33
587bb1bf-1aa00fe5.jpg,rain,5,8.51
587bb1bf-1aa00fe5.jpg,rain,6,7.18
587bb1bf-1aa00fe5.jpg,rain,7,6.13
587bb1bf-1aa00fe5.jpg,rain,8,5.25
587bb1bf-1aa00fe5.jpg,rain,9,4.5
5995c288-2d152172.jpg,motion_blur,1,31.64
5995c288-2d152172.jpg,motion_blur,2,26.78
5995c288-2d152172.jpg,motion_blur,3,24.74
5995c288-2d152172.jpg,motion_blur,4,23.64
5995c288-2d152172.jpg,motion_blur,5,22.87
5995c288-2d152172.jpg,motion_blur,6,22.27
5995c288-2d152172.jpg,motion_blur,7,21.77
5995c288-2d152172.jpg,motion_blur,8,21.36
5995c288-2d152172.jpg,motion_blur,9,21.0
5995c288-2d152172.jpg,low_light,1,9.69
5995c288-2d152172.jpg,low_light,2,7.32
5995c288-2d152172.jpg,low_light,3,5.48
5995c288-2d152172.jpg,low_light,4,4.04
5995c288-2d152172.jpg,low_light,5,2.89
5995c288-2d152172.jpg,low_light,6,1.95
5995c288-2d152172.jpg,low_light,7,1.2
5995c288-2d152172.jpg,low_light,8,0.61
5995c288-2d152172.jpg,low_light,9,0.19
5995c288-2d152172.jpg,rain,1,22.37
5995c288-2d152172.jpg,rain,2,16.78
5995c288-2d152172.jpg,rain,3,12.72
5995c288-2d152172.jpg,rain,4,10.29
5995c288-2d152172.jpg,rain,5,8.54
5995c288-2d152172.jpg,rain,6,7.26
5995c288-2d152172.jpg,rain,7,6.23
5995c288-2d152172.jpg,rain,8,5.41
5995c288-2d152172.jpg,rain,9,4.71
59cde7c7-344bffb1.jpg,motion_blur,1,35.57
59cde7c7-344bffb1.jpg,motion_blur,2,31.06
59cde7c7-344bffb1.jpg,motion_blur,3,28.9
59cde7c7-344bffb1.jpg,motion_blur,4,27.56
59cde7c7-344bffb1.jpg,motion_blur,5,26.6
59cde7c7-344bffb1.jpg,motion_blur,6,25.84
59cde7c7-344bffb1.jpg,motion_blur,7,25.21
59cde7c7-344bffb1.jpg,motion_blur,8,24.66
59cde7c7-344bffb1.jpg,motion_blur,9,24.16
59cde7c7-344bffb1.jpg,low_light,1,10.01
59cde7c7-344bffb1.jpg,low_light,2,7.54
59cde7c7-344bffb1.jpg,low_light,3,5.63
59cde7c7-344bffb1.jpg,low_light,4,4.14
59cde7c7-344bffb1.jpg,low_light,5,2.96
59cde7c7-344bffb1.jpg,low_light,6,1.99
59cde7c7-344bffb1.jpg,low_light,7,1.22
59cde7c7-344bffb1.jpg,low_light,8,0.62
59cde7c7-344bffb1.jpg,low_light,9,0.19
59cde7c7-344bffb1.jpg,rain,1,23.17
59cde7c7-344bffb1.jpg,rain,2,17.6
59cde7c7-344bffb1.jpg,rain,3,13.01
59cde7c7-344bffb1.jpg,rain,4,10.43
59cde7c7-344bffb1.jpg,rain,5,8.59
59cde7c7-344bffb1.jpg,rain,6,7.25
59cde7c7-344bffb1.jpg,rain,7,6.2
59cde7c7-344bffb1.jpg,rain,8,5.37
59cde7c7-344bffb1.jpg,rain,9,4.64
5a8f9b5d-1fdfd2d4.jpg,motion_blur,1,34.04
5a8f9b5d-1fdfd2d4.jpg,motion_blur,2,29.21
5a8f9b5d-1fdfd2d4.jpg,motion_blur,3,27.19
5a8f9b5d-1fdfd2d4.jpg,motion_blur,4,25.96
5a8f9b5d-1fdfd2d4.jpg,motion_blur,5,25.04
5a8f9b5d-1fdfd2d4.jpg,motion_blur,6,24.34
5a8f9b5d-1fdfd2d4.jpg,motion_blur,7,23.81
5a8f9b5d-1fdfd2d4.jpg,motion_blur,8,23.35
5a8f9b5d-1fdfd2d4.jpg,motion_blur,9,22.94
5a8f9b5d-1fdfd2d4.jpg,low_light,1,10.24
5a8f9b5d-1fdfd2d4.jpg,low_light,2,7.61
5a8f9b5d-1fdfd2d4.jpg,low_light,3,5.65
5a8f9b5d-1fdfd2d4.jpg,low_light,4,4.15
5a8f9b5d-1fdfd2d4.jpg,low_light,5,2.96
5a8f9b5d-1fdfd2d4.jpg,low_light,6,1.99
5a8f9b5d-1fdfd2d4.jpg,low_light,7,1.22
5a8f9b5d-1fdfd2d4.jpg,low_light,8,0.63
5a8f9b5d-1fdfd2d4.jpg,low_light,9,0.19
5a8f9b5d-1fdfd2d4.jpg,rain,1,17.13
5a8f9b5d-1fdfd2d4.jpg,rain,2,13.75
5a8f9b5d-1fdfd2d4.jpg,rain,3,11.06
5a8f9b5d-1fdfd2d4.jpg,rain,4,9.23
5a8f9b5d-1fdfd2d4.jpg,rain,5,7.85
5a8f9b5d-1fdfd2d4.jpg,rain,6,6.8
5a8f9b5d-1fdfd2d4.jpg,rain,7,6.0
5a8f9b5d-1fdfd2d4.jpg,rain,8,5.34
5a8f9b5d-1fdfd2d4.jpg,rain,9,4.79
5ae83f9c-da990b49.jpg,motion_blur,1,31.84
5ae83f9c-da990b49.jpg,motion_blur,2,26.76
5ae83f9c-da990b49.jpg,motion_blur,3,24.56
5ae83f9c-da990b49.jpg,motion_blur,4,23.31
5ae83f9c-da990b49.jpg,motion_blur,5,22.4
5ae83f9c-da990b49.jpg,motion_blur,6,21.69
5ae83f9c-da990b49.jpg,motion_blur,7,21.11
5ae83f9c-da990b49.jpg,motion_blur,8,20.6
5ae83f9c-da990b49.jpg,motion_blur,9,20.17
5ae83f9c-da990b49.jpg,low_light,1,9.75
5ae83f9c-da990b49.jpg,low_light,2,7.39
5ae83f9c-da990b49.jpg,low_light,3,5.54
5ae83f9c-da990b49.jpg,low_light,4,4.08
5ae83f9c-da990b49.jpg,low_light,5,2.93
5ae83f9c-da990b49.jpg,low_light,6,1.97
5ae83f9c-da990b49.jpg,low_light,7,1.21
5ae83f9c-da990b49.jpg,low_light,8,0.62
5ae83f9c-da990b49.jpg,low_light,9,0.19
5ae83f9c-da990b49.jpg,rain,1,21.7
5ae83f9c-da990b49.jpg,rain,2,16.21
5ae83f9c-da990b49.jpg,rain,3,12.42
5ae83f9c-da990b49.jpg,rain,4,10.1
5ae83f9c-da990b49.jpg,rain,5,8.41
5ae83f9c-da990b49.jpg,rain,6,7.17
5ae83f9c-da990b49.jpg,rain,7,6.18
5ae83f9c-da990b49.jpg,rain,8,5.36
5ae83f9c-da990b49.jpg,rain,9,4.66
5b2b4881-67a6cb87.jpg,motion_blur,1,34.34
5b2b4881-67a6cb87.jpg,motion_blur,2,29.29
5b2b4881-67a6cb87.jpg,motion_blur,3,26.87
5b2b4881-67a6cb87.jpg,motion_blur,4,25.35
5b2b4881-67a6cb87.jpg,motion_blur,5,24.21
5b2b4881-67a6cb87.jpg,motion_blur,6,23.32
5b2b4881-67a6cb87.jpg,motion_blur,7,22.58
5b2b4881-67a6cb87.jpg,motion_blur,8,21.96
5b2b4881-67a6cb87.jpg,motion_blur,9,21.44
5b2b4881-67a6cb87.jpg,low_light,1,9.28
5b2b4881-67a6cb87.jpg,low_light,2,7.08
5b2b4881-67a6cb87.jpg,low_light,3,5.33
5b2b4881-67a6cb87.jpg,low_light,4,3.94
5b2b4881-67a6cb87.jpg,low_light,5,2.83
5b2b4881-67a6cb87.jpg,low_light,6,1.91
5b2b4881-67a6cb87.jpg,low_light,7,1.17
5b2b4881-67a6cb87.jpg,low_light,8,0.59
5b2b4881-67a6cb87.jpg,low_light,9,0.18
5b2b4881-67a6cb87.jpg,rain,1,23.24
5b2b4881-67a6cb87.jpg,rain,2,16.68
5b2b4881-67a6cb87.jpg,rain,3,12.21
5b2b4881-67a6cb87.jpg,rain,4,9.59
5b2b4881-67a6cb87.jpg,rain,5,7.73
5b2b4881-67a6cb87.jpg,rain,6,6.39
5b2b4881-67a6cb87.jpg,rain,7,5.33
5b2b4881-67a6cb87.jpg,rain,8,4.5
5b2b4881-67a6cb87.jpg,rain,9,3.79
5b2fd56a-37759b05.jpg,motion_blur,1,37.32
5b2fd56a-37759b05.jpg,motion_blur,2,32.39
5b2fd56a-37759b05.jpg,motion_blur,3,30.21
5b2fd56a-37759b05.jpg,motion_blur,4,28.91
5b2fd56a-37759b05.jpg,motion_blur,5,27.93
5b2fd56a-37759b05.jpg,motion_blur,6,27.15
5b2fd56a-37759b05.jpg,motion_blur,7,26.49
5b2fd56a-37759b05.jpg,motion_blur,8,25.93
5b2fd56a-37759b05.jpg,motion_blur,9,25.45
5b2fd56a-37759b05.jpg,low_light,1,10.25
5b2fd56a-37759b05.jpg,low_light,2,7.62
5b2fd56a-37759b05.jpg,low_light,3,5.66
5b2fd56a-37759b05.jpg,low_light,4,4.15
5b2fd56a-37759b05.jpg,low_light,5,2.96
5b2fd56a-37759b05.jpg,low_light,6,1.99
5b2fd56a-37759b05.jpg,low_light,7,1.22
5b2fd56a-37759b05.jpg,low_light,8,0.63
5b2fd56a-37759b05.jpg,low_light,9,0.19
5b2fd56a-37759b05.jpg,rain,1,22.27
5b2fd56a-37759b05.jpg,rain,2,18.37
5b2fd56a-37759b05.jpg,rain,3,14.51
5b2fd56a-37759b05.jpg,rain,4,12.17
5b2fd56a-37759b05.jpg,rain,5,10.54
5b2fd56a-37759b05.jpg,rain,6,9.35
5b2fd56a-37759b05.jpg,rain,7,8.46
5b2fd56a-37759b05.jpg,rain,8,7.77
5b2fd56a-37759b05.jpg,rain,9,7.19
5b4b0b07-2fb56b82.jpg,motion_blur,1,29.87
5b4b0b07-2fb56b82.jpg,motion_blur,2,26.03
5b4b0b07-2fb56b82.jpg,motion_blur,3,24.63
5b4b0b07-2fb56b82.jpg,motion_blur,4,23.64
5b4b0b07-2fb56b82.jpg,motion_blur,5,22.83
5b4b0b07-2fb56b82.jpg,motion_blur,6,22.22
5b4b0b07-2fb56b82.jpg,motion_blur,7,21.76
5b4b0b07-2fb56b82.jpg,motion_blur,8,21.37
5b4b0b07-2fb56b82.jpg,motion_blur,9,21.01
5b4b0b07-2fb56b82.jpg,low_light,1,9.67
5b4b0b07-2fb56b82.jpg,low_light,2,7.37
5b4b0b07-2fb56b82.jpg,low_light,3,5.54
5b4b0b07-2fb56b82.jpg,low_light,4,4.09
5b4b0b07-2fb56b82.jpg,low_light,5,2.93
5b4b0b07-2fb56b82.jpg,low_light,6,1.97
5b4b0b07-2fb56b82.jpg,low_light,7,1.21
5b4b0b07-2fb56b82.jpg,low_light,8,0.62
5b4b0b07-2fb56b82.jpg,low_light,9,0.19
5b4b0b07-2fb56b82.jpg,rain,1,22.27
5b4b0b07-2fb56b82.jpg,rain,2,16.05
5b4b0b07-2fb56b82.jpg,rain,3,12.07
5b4b0b07-2fb56b82.jpg,rain,4,9.67
5b4b0b07-2fb56b82.jpg,rain,5,7.95
5b4b0b07-2fb56b82.jpg,rain,6,6.66
5b4b0b07-2fb56b82.jpg,rain,7,5.64
5b4b0b07-2fb56b82.jpg,rain,8,4.79
5b4b0b07-2fb56b82.jpg,rain,9,4.06
5bc44a50-c371c4d0.jpg,motion_blur,1,26.74
5bc44a50-c371c4d0.jpg,motion_blur,2,22.34
5bc44a50-c371c4d0.jpg,motion_blur,3,20.64
5bc44a50-c371c4d0.jpg,motion_blur,4,19.72
5bc44a50-c371c4d0.jpg,motion_blur,5,19.08
5bc44a50-c371c4d0.jpg,motion_blur,6,18.6
5bc44a50-c371c4d0.jpg,motion_blur,7,18.21
5bc44a50-c371c4d0.jpg,motion_blur,8,17.9
5bc44a50-c371c4d0.jpg,motion_blur,9,17.63
5bc44a50-c371c4d0.jpg,low_light,1,9.37
5bc44a50-c371c4d0.jpg,low_light,2,7.16
5bc44a50-c371c4d0.jpg,low_light,3,5.4
5bc44a50-c371c4d0.jpg,low_light,4,3.99
5bc44a50-c371c4d0.jpg,low_light,5,2.86
5bc44a50-c371c4d0.jpg,low_light,6,1.93
5bc44a50-c371c4d0.jpg,low_light,7,1.19
5bc44a50-c371c4d0.jpg,low_light,8,0.61
5bc44a50-c371c4d0.jpg,low_light,9,0.18
5bc44a50-c371c4d0.jpg,rain,1,21.03
5bc44a50-c371c4d0.jpg,rain,2,14.05
5bc44a50-c371c4d0.jpg,rain,3,10.25
5bc44a50-c371c4d0.jpg,rain,4,7.95
5bc44a50-c371c4d0.jpg,rain,5,6.24
5bc44a50-c371c4d0.jpg,rain,6,4.98
5bc44a50-c371c4d0.jpg,rain,7,3.96
5bc44a50-c371c4d0.jpg,rain,8,3.14
5bc44a50-c371c4d0.jpg,rain,9,2.42
5c4004b7-bf3b7941.jpg,motion_blur,1,35.47
5c4004b7-bf3b7941.jpg,motion_blur,2,30.81
5c4004b7-bf3b7941.jpg,motion_blur,3,28.69
5c4004b7-bf3b7941.jpg,motion_blur,4,27.42
5c4004b7-bf3b7941.jpg,motion_blur,5,26.52
5c4004b7-bf3b7941.jpg,motion_blur,6,25.82
5c4004b7-bf3b7941.jpg,motion_blur,7,25.25
5c4004b7-bf3b7941.jpg,motion_blur,8,24.78
5c4004b7-bf3b7941.jpg,motion_blur,9,24.37
5c4004b7-bf3b7941.jpg,low_light,1,9.74
5c4004b7-bf3b7941.jpg,low_light,2,7.45
5c4004b7-bf3b7941.jpg,low_light,3,5.59
5c4004b7-bf3b7941.jpg,low_light,4,4.13
5c4004b7-bf3b7941.jpg,low_light,5,2.96
5c4004b7-bf3b7941.jpg,low_light,6,1.99
5c4004b7-bf3b7941.jpg,low_light,7,1.22
5c4004b7-bf3b7941.jpg,low_light,8,0.62
5c4004b7-bf3b7941.jpg,low_light,9,0.19
5c4004b7-bf3b7941.jpg,rain,1,22.45
5c4004b7-bf3b7941.jpg,rain,2,16.14
5c4004b7-bf3b7941.jpg,rain,3,11.92
5c4004b7-bf3b7941.jpg,rain,4,9.43
5c4004b7-bf3b7941.jpg,rain,5,7.64
5c4004b7-bf3b7941.jpg,rain,6,6.31
5c4004b7-bf3b7941.jpg,rain,7,5.26
5c4004b7-bf3b7941.jpg,rain,8,4.38
5c4004b7-bf3b7941.jpg,rain,9,3.61
5c534f5f-a76c7f4b.jpg,motion_blur,1,35.37
5c534f5f-a76c7f4b.jpg,motion_blur,2,30.42
5c534f5f-a76c7f4b.jpg,motion_blur,3,28.21
5c534f5f-a76c7f4b.jpg,motion_blur,4,26.9
5c534f5f-a76c7f4b.jpg,motion_blur,5,25.95
5c534f5f-a76c7f4b.jpg,motion_blur,6,25.18
5c534f5f-a76c7f4b.jpg,motion_blur,7,24.54
5c534f5f-a76c7f4b.jpg,motion_blur,8,24.0
5c534f5f-a76c7f4b.jpg,motion_blur,9,23.52
5c534f5f-a76c7f4b.jpg,low_light,1,9.79
5c534f5f-a76c7f4b.jpg,low_light,2,7.37
5c534f5f-a76c7f4b.jpg,low_light,3,5.51
5c534f5f-a76c7f4b.jpg,low_light,4,4.06
5c534f5f-a76c7f4b.jpg,low_light,5,2.9
5c534f5f-a76c7f4b.jpg,low_light,6,1.95
5c534f5f-a76c7f4b.jpg,low_light,7,1.2
5c534f5f-a76c7f4b.jpg,low_light,8,0.61
5c534f5f-a76c7f4b.jpg,low_light,9,0.19
5c534f5f-a76c7f4b.jpg,rain,1,21.12
5c534f5f-a76c7f4b.jpg,rain,2,16.37
5c534f5f-a76c7f4b.jpg,rain,3,12.75
5c534f5f-a76c7f4b.jpg,rain,4,10.51
5c534f5f-a76c7f4b.jpg,rain,5,8.89
5c534f5f-a76c7f4b.jpg,rain,6,7.68
5c534f5f-a76c7f4b.jpg,rain,7,6.73
5c534f5f-a76c7f4b.jpg,rain,8,5.98
5c534f5f-a76c7f4b.jpg,rain,9,5.32
5c5dc708-35460444.jpg,motion_blur,1,32.69
5c5dc708-35460444.jpg,motion_blur,2,27.85
5c5dc708-35460444.jpg,motion_blur,3,25.61
5c5dc708-35460444.jpg,motion_blur,4,24.29
5c5dc708-35460444.jpg,motion_blur,5,23.37
5c5dc708-35460444.jpg,motion_blur,6,22.66
5c5dc708-35460444.jpg,motion_blur,7,22.09
5c5dc708-35460444.jpg,motion_blur,8,21.62
5c5dc708-35460444.jpg,motion_blur,9,21.21
5c5dc708-35460444.jpg,low_light,1,9.19
5c5dc708-35460444.jpg,low_light,2,7.01
5c5dc708-35460444.jpg,low_light,3,5.28
5c5dc708-35460444.jpg,low_light,4,3.91
