img1,img2,method,n_keypoints_img1,n_keypoints_img2,n_good_matches,n_inliers,inlier_ratio,match_ratio,avg_match_distance,detect_time_sec,match_time_sec,visualization_path,augmentation,level,snr_db,match_ratio_vs_baseline
00e9be89-00000125.jpg,00e9be89-00000130.jpg,orb,2000,2000,771,766,0.9935,0.3855,22.0752,0.0756,0.0324,,low_light,4,4.177801024220115,0.3855
00e9be89-00000130.jpg,00e9be89-00000135.jpg,orb,2000,2000,943,937,0.9936,0.4715,21.859,0.057,0.0303,,low_light,4,4.226469451224081,0.4715
00e9be89-00000135.jpg,00e9be89-00000140.jpg,orb,2000,2000,988,970,0.9818,0.494,21.2439,0.0691,0.0379,,low_light,4,4.260498937953788,0.494
00e9be89-00000140.jpg,00e9be89-00000145.jpg,orb,2000,2000,254,208,0.8189,0.127,33.8976,0.0725,0.0383,,low_light,4,4.266304376179681,0.127
00e9be89-00000145.jpg,00e9be89-00000150.jpg,orb,2000,2000,16,5,0.3125,0.008,43.0,0.0734,0.0365,,low_light,4,4.134552602615836,0.008
00e9be89-00000150.jpg,00e9be89-00000160.jpg,orb,2000,2000,7,4,0.5714,0.0035,43.5714,0.0794,0.0302,,low_light,4,4.069226528060959,0.0035
00e9be89-00000160.jpg,00e9be89-00000165.jpg,orb,2000,2000,13,4,0.3077,0.0065,43.9231,0.0681,0.0322,,low_light,4,4.1853324740458335,0.0065
00e9be89-00000165.jpg,00e9be89-00000175.jpg,orb,2000,1979,2,0,0.0,0.001,40.5,0.0784,0.0322,,low_light,4,4.2117307106476485,0.001
00e9be89-00000175.jpg,00e9be89-00000190.jpg,orb,1979,1981,9,4,0.4444,0.0045,42.1111,0.0764,0.0399,,low_light,4,4.126127276766342,0.0045
00e9be89-00000190.jpg,00e9be89-00001000.jpg,orb,1981,1602,15,5,0.3333,0.0094,44.1333,0.0701,0.0322,,low_light,4,4.165577744770033,0.0075
00e9be89-00001000.jpg,00e9be89-00001005.jpg,orb,1602,877,11,5,0.4545,0.0125,42.8182,0.0467,0.0152,,low_light,4,4.247361246762608,0.0055
00e9be89-00001005.jpg,00e9be89-00001010.jpg,orb,877,1469,7,4,0.5714,0.008,45.5714,0.045,0.0098,,low_light,4,4.296431719769552,0.0035
00e9be89-00001010.jpg,00e9be89-00001015.jpg,orb,1469,1461,23,6,0.2609,0.0157,42.2174,0.0467,0.0209,,low_light,4,4.36462679798378,0.011546184738955823
00e9be89-00001015.jpg,00e9be89-00001020.jpg,orb,1461,1827,13,5,0.3846,0.0089,41.5385,0.0502,0.0181,,low_light,4,4.345828365446247,0.006526104417670682
00e9be89-00001020.jpg,00e9be89-00001025.jpg,orb,1827,1728,27,10,0.3704,0.0156,39.5926,0.0437,0.0221,,low_light,4,4.354869851984688,0.0135
00e9be89-00001025.jpg,00e9be89-00001030.jpg,orb,1728,1565,36,14,0.3889,0.023,39.4167,0.0462,0.0176,,low_light,4,4.368555784355687,0.018
00e9be89-00001030.jpg,00e9be89-00001035.jpg,orb,1565,1580,69,35,0.5072,0.0441,38.6087,0.0546,0.0201,,low_light,4,4.369142793423096,0.0345
00e9be89-00001035.jpg,00e9be89-00001040.jpg,orb,1580,1140,102,60,0.5882,0.0895,37.8824,0.0511,0.0141,,low_light,4,4.380482670600186,0.051
00e9be89-00001040.jpg,00e9be89-00001045.jpg,orb,1140,1335,143,83,0.5804,0.1254,36.9091,0.0486,0.0123,,low_light,4,4.381270253920393,0.0715
00e9be89-00001045.jpg,00e9be89-00001050.jpg,orb,1335,1299,43,16,0.3721,0.0331,41.2791,0.0507,0.0161,,low_light,4,4.383439381893965,0.0215
00e9be89-00001050.jpg,00e9be89-00001055.jpg,orb,1299,1645,62,25,0.4032,0.0477,35.4032,0.0458,0.02,,low_light,4,4.381600065052403,0.031
00e9be89-00001055.jpg,00e9be89-00001060.jpg,orb,1645,1576,111,62,0.5586,0.0704,37.0631,0.0666,0.0309,,low_light,4,4.392405048607632,0.0555
00e9be89-00001060.jpg,00e9be89-00001065.jpg,orb,1576,1957,53,47,0.8868,0.0336,36.7925,0.064,0.0363,,low_light,4,4.432653209046061,0.0265
00e9be89-00001065.jpg,00e9be89-00001070.jpg,orb,1957,1997,118,84,0.7119,0.0603,35.1864,0.0608,0.032,,low_light,4,4.441068567664463,0.059
00e9be89-00001070.jpg,00e9be89-00001075.jpg,orb,1997,2000,74,44,0.5946,0.0371,38.0676,0.0629,0.0313,,low_light,4,4.364562909718171,0.037
00e9be89-00001075.jpg,00e9be89-00001080.jpg,orb,2000,1655,35,19,0.5429,0.0211,39.2571,0.0831,0.0682,,low_light,4,4.371589361134552,0.0175
00e9be89-00001080.jpg,00e9be89-00001090.jpg,orb,1655,1928,42,25,0.5952,0.0254,38.2381,0.0763,0.0416,,low_light,4,4.460283183780335,0.021
00e9be89-00001090.jpg,00e9be89-00001095.jpg,orb,1928,1760,82,58,0.7073,0.0466,34.0244,0.0549,0.0261,,low_light,4,4.477098936888543,0.041
00e9be89-00001095.jpg,00e9be89-00001100.jpg,orb,1760,1974,68,38,0.5588,0.0386,36.6912,0.0587,0.029,,low_light,4,4.452089343941499,0.034
00e9be89-00001100.jpg,00e9be89-00001105.jpg,orb,1974,1534,24,11,0.4583,0.0156,39.6667,0.0568,0.0265,,low_light,4,4.40704778163415,0.012
00e9be89-00001105.jpg,00e9be89-00001115.jpg,orb,1534,1782,22,7,0.3182,0.0143,42.2727,0.0442,0.0181,,low_light,4,4.242929333552745,0.011
00e9be89-00001115.jpg,00e9be89-00001125.jpg,orb,1782,1985,16,5,0.3125,0.009,46.1875,0.0518,0.0301,,low_light,4,4.264192845447678,0.008
00e9be89-00001125.jpg,00e9be89-00001130.jpg,orb,1985,2000,44,27,0.6136,0.0222,35.2045,0.0686,0.0459,,low_light,4,4.365163284589688,0.022
00e9be89-00001130.jpg,00e9be89-00001135.jpg,orb,2000,1926,52,36,0.6923,0.027,36.6538,0.0688,0.0323,,low_light,4,4.391925499333681,0.026
00e9be89-00001135.jpg,00e9be89-00001140.jpg,orb,1926,1969,47,38,0.8085,0.0244,34.8298,0.0643,0.0877,,low_light,4,4.470978267392437,0.0235
00e9be89-00001140.jpg,00e9be89-00001150.jpg,orb,1969,1966,49,31,0.6327,0.0249,35.1837,0.0526,0.0336,,low_light,4,4.47853717055581,0.0245
00e9be89-00001150.jpg,00e9be89-00001155.jpg,orb,1966,1955,90,71,0.7889,0.046,33.7,0.0603,0.0301,,low_light,4,4.496121638385628,0.045
00e9be89-00001155.jpg,00e9be89-00001160.jpg,orb,1955,1927,77,48,0.6234,0.04,31.3896,0.0538,0.0281,,low_light,4,4.50060844231058,0.0385
00e9be89-00001160.jpg,00e9be89-00001165.jpg,orb,1927,1938,32,14,0.4375,0.0166,38.625,0.0548,0.0301,,low_light,4,4.508867823124428,0.016
00e9be89-00001165.jpg,00e9be89-00001170.jpg,orb,1938,1940,47,28,0.5957,0.0243,39.4894,0.0558,0.0321,,low_light,4,4.50726010540836,0.0235
00e9be89-00001170.jpg,00e9be89-00001175.jpg,orb,1940,1969,48,27,0.5625,0.0247,37.0833,0.0537,0.0303,,low_light,4,4.505343459021695,0.024
00e9be89-00001175.jpg,00e9be89-00001180.jpg,orb,1969,1978,72,48,0.6667,0.0366,37.9722,0.0482,0.0341,,low_light,4,4.512415308279444,0.036
00e9be89-00001180.jpg,00e9be89-00001185.jpg,orb,1978,1991,47,25,0.5319,0.0238,41.9362,0.0543,0.0341,,low_light,4,4.491751980669079,0.0235
00e9be89-00001185.jpg,00e9be89-00001190.jpg,orb,1991,1984,17,8,0.4706,0.0086,43.1765,0.0543,0.0281,,low_light,4,4.459431017157612,0.0085
00e9be89-00001190.jpg,00e9be89-00001195.jpg,orb,1984,1916,17,9,0.5294,0.0089,42.0588,0.0522,0.0324,,low_light,4,4.203032492484042,0.0085
00e9be89-00001195.jpg,00e9be89-00001200.jpg,orb,1916,1649,14,6,0.4286,0.0085,39.9286,0.0533,0.0241,,low_light,4,4.243218812351032,0.007045797684952189
00e9be89-00001200.jpg,00e9be89-00001205.jpg,orb,1649,554,23,8,0.3478,0.0415,42.3043,0.0422,0.008,,low_light,4,4.516915136924776,0.011575239053850024
00e9be89-00001205.jpg,00e9be89-00001210.jpg,orb,554,1718,6,4,0.6667,0.0108,42.0,0.0434,0.006,,low_light,4,4.505074661960444,0.003006012024048096
00e9be89-00001210.jpg,00e9be89-00001215.jpg,orb,1718,1517,54,22,0.4074,0.0356,41.7037,0.0422,0.0201,,low_light,4,4.461513144887973,0.027
00e9be89-00001215.jpg,00e9be89-00001220.jpg,orb,1517,2000,14,6,0.4286,0.0092,44.4286,0.0502,0.0196,,low_light,4,4.369145380407378,0.007
00e9be89-00001220.jpg,00e9be89-00001225.jpg,orb,2000,1777,14,2,0.1429,0.0079,45.0,0.0482,0.0276,,low_light,4,4.374360084638813,0.007
00e9be89-00001225.jpg,00e9be89-00001230.jpg,orb,1777,1934,11,4,0.3636,0.0062,40.0,0.0422,0.0261,,low_light,4,4.44926219964538,0.0055
00e9be89-00001230.jpg,00e9be89-00001240.jpg,orb,1934,829,81,55,0.679,0.0977,39.0123,0.0402,0.012,,low_light,4,4.458638941883076,0.04452996151731721
00e9be89-00001240.jpg,00e9be89-00001245.jpg,orb,829,2000,17,11,0.6471,0.0205,36.3529,0.0403,0.01,,low_light,4,4.412346617293082,0.009345794392523364
00e9be89-00001245.jpg,00e9be89-00001250.jpg,orb,2000,1742,17,6,0.3529,0.0098,45.8235,0.0518,0.0241,,low_light,4,4.448926772371579,0.0085
00e9be89-00001250.jpg,00e9be89-00001255.jpg,orb,1742,1980,47,25,0.5319,0.027,36.9362,0.0542,0.0296,,low_light,4,4.5191958636440095,0.0235
00e9be89-00001255.jpg,00e9be89-00001260.jpg,orb,1980,1996,36,30,0.8333,0.0182,34.2222,0.0583,0.0261,,low_light,4,4.529448412493051,0.018
00e9be89-00001260.jpg,00e9be89-00001265.jpg,orb,1996,1931,30,23,0.7667,0.0155,34.5333,0.0482,0.0276,,low_light,4,4.484385292971947,0.015
00e9be89-00001265.jpg,00e9be89-00001270.jpg,orb,1931,1817,10,4,0.4,0.0055,46.7,0.0502,0.0276,,low_light,4,4.347064608580448,0.005
00e9be89-00001270.jpg,00e9be89-00001275.jpg,orb,1817,1973,17,7,0.4118,0.0094,38.9412,0.0563,0.0256,,low_light,4,4.317996051017271,0.0085
00e9be89-00001275.jpg,00e9be89-00001280.jpg,orb,1973,1992,11,4,0.3636,0.0056,42.1818,0.0542,0.0276,,low_light,4,4.180759687560192,0.0055
00e9be89-00001280.jpg,00e9be89-00001285.jpg,orb,1992,1571,7,5,0.7143,0.0045,39.4286,0.0558,0.0221,,low_light,4,3.847599343137781,0.0035
00e9be89-00001285.jpg,00e9be89-00001290.jpg,orb,1571,1922,9,4,0.4444,0.0057,44.0,0.0419,0.0221,,low_light,4,3.9437987914701127,0.0045
00e9be89-00001290.jpg,00e9be89-00001295.jpg,orb,1922,1503,8,4,0.5,0.0053,42.25,0.0502,0.0196,,low_light,4,3.9755133181179514,0.004
00e9be89-00001295.jpg,00e9be89-00001305.jpg,orb,1503,2000,14,5,0.3571,0.0093,43.8571,0.0563,0.0201,,low_light,4,3.867724183999584,0.007
00e9be89-00001305.jpg,00e9be89-00001310.jpg,orb,2000,2000,10,4,0.4,0.005,41.7,0.0638,0.0341,,low_light,4,3.872423778110117,0.005
00e9be89-00001310.jpg,00e9be89-00001315.jpg,orb,2000,1995,4,4,1.0,0.002,43.75,0.0626,0.0301,,low_light,4,3.673616049493301,0.002
00e9be89-00001315.jpg,00e9be89-00001325.jpg,orb,1995,1499,49,17,0.3469,0.0327,31.6531,0.0502,0.0241,,low_light,4,3.609779828227476,0.0245
00e9be89-00001325.jpg,00e9be89-00001330.jpg,orb,1499,1445,20,9,0.45,0.0138,29.85,0.0397,0.0141,,low_light,4,3.9489581181979183,0.01
00e9be89-00001330.jpg,00e9be89-00001335.jpg,orb,1445,1574,9,5,0.5556,0.0062,39.8889,0.0457,0.0161,,low_light,4,4.136517513868229,0.0045
00e9be89-00001335.jpg,00e9be89-00001340.jpg,orb,1574,1896,10,5,0.5,0.0064,36.6,0.0516,0.0221,,low_light,4,4.162843284602944,0.005
00e9be89-00001340.jpg,00e9be89-00001345.jpg,orb,1896,1809,12,5,0.4167,0.0066,43.8333,0.0423,0.0241,,low_light,4,4.25245220887202,0.006
00e9be89-00001345.jpg,00e9be89-00001350.jpg,orb,1809,1597,20,7,0.35,0.0125,43.55,0.0422,0.0276,,low_light,4,4.207919261471913,0.01
00e9be89-00001350.jpg,00e9be89-00001355.jpg,orb,1597,1780,10,6,0.6,0.0063,39.6,0.0442,0.0236,,low_light,4,4.233738398681035,0.005
00e9be89-00001355.jpg,00e9be89-00001360.jpg,orb,1780,1298,26,7,0.2692,0.02,45.4231,0.0402,0.0161,,low_light,4,4.217163399239858,0.013
00e9be89-00001360.jpg,00e9be89-00001365.jpg,orb,1298,1722,16,6,0.375,0.0123,39.9375,0.0503,0.0198,,low_light,4,4.172640209593575,0.008
00e9be89-00001365.jpg,00e9be89-00001370.jpg,orb,1722,1914,40,19,0.475,0.0232,35.7,0.0482,0.0276,,low_light,4,4.219152779336128,0.02
00e9be89-00001370.jpg,00e9be89-00001375.jpg,orb,1914,1183,282,136,0.4823,0.2384,34.6596,0.0502,0.0196,,low_light,4,4.200305923529659,0.141
00e9be89-00001375.jpg,00e9be89-00001380.jpg,orb,1183,1107,267,122,0.4569,0.2412,32.427,0.0422,0.01,,low_light,4,4.184525622935478,0.1335
00e9be89-00001380.jpg,00e9be89-00001385.jpg,orb,1107,1177,177,98,0.5537,0.1599,33.3616,0.0401,0.01,,low_light,4,4.227208401414268,0.0885
00e9be89-00001385.jpg,00e9be89-00001390.jpg,orb,1177,1405,46,28,0.6087,0.0391,28.4783,0.0422,0.0116,,low_light,4,4.158206354444153,0.023
00e9be89-00001390.jpg,00e9be89-00001395.jpg,orb,1405,1411,96,60,0.625,0.0683,32.4479,0.0419,0.0141,,low_light,4,4.096778505506807,0.048
00e9be89-00001395.jpg,00e9be89-00001400.jpg,orb,1411,1668,127,60,0.4724,0.09,30.7795,0.0437,0.0181,,low_light,4,4.138102214962481,0.0635
00e9be89-00001400.jpg,00e9be89-00001405.jpg,orb,1668,1729,140,66,0.4714,0.0839,31.4643,0.0477,0.0181,,low_light,4,4.172222087407917,0.07
00e9be89-00001405.jpg,00e9be89-00001410.jpg,orb,1729,1826,136,64,0.4706,0.0787,32.0809,0.0497,0.0221,,low_light,4,4.195072539911704,0.068
00e9be89-00001410.jpg,00e9be89-00001415.jpg,orb,1826,1661,220,66,0.3,0.1325,30.8273,0.0545,0.0261,,low_light,4,4.195146451554198,0.11
00e9be89-00001415.jpg,00e9be89-00001420.jpg,orb,1661,1898,109,39,0.3578,0.0656,32.5046,0.0497,0.0241,,low_light,4,4.157119560741041,0.0545
00e9be89-00001420.jpg,00e9be89-00001425.jpg,orb,1898,1808,122,62,0.5082,0.0675,30.1721,0.0482,0.0296,,low_light,4,4.104940466881748,0.061
00e9be89-00001425.jpg,00e9be89-00001430.jpg,orb,1808,1669,162,86,0.5309,0.0971,30.8704,0.0462,0.0221,,low_light,4,4.053860024908509,0.081
00e9be89-00001430.jpg,00e9be89-00001440.jpg,orb,1669,2000,24,10,0.4167,0.0144,38.9167,0.0442,0.0241,,low_light,4,4.115280105543608,0.012
00e9be89-00001440.jpg,00e9be89-00001445.jpg,orb,2000,2000,121,60,0.4959,0.0605,31.0826,0.0538,0.0321,,low_light,4,4.15679410548933,0.0605
00e9be89-00001445.jpg,00e9be89-00001450.jpg,orb,2000,1742,52,20,0.3846,0.0299,35.5769,0.0462,0.0241,,low_light,4,4.068277903232426,0.026
00e9be89-00001450.jpg,00e9be89-00001455.jpg,orb,1742,1041,75,51,0.68,0.072,34.4533,0.0441,0.0122,,low_light,4,4.158585617481378,0.0375
00e9be89-00001455.jpg,00e9be89-00001460.jpg,orb,1041,1134,130,77,0.5923,0.1249,35.7769,0.0422,0.008,,low_light,4,4.315298888345016,0.065
00e9be89-00001460.jpg,00e9be89-00001465.jpg,orb,1134,1091,114,106,0.9298,0.1045,29.2018,0.0397,0.01,,low_light,4,4.296009887656618,0.057
00e9be89-00001465.jpg,00e9be89-00001470.jpg,orb,1091,1679,9,4,0.4444,0.0082,35.4444,0.0361,0.0141,,low_light,4,4.307008933898787,0.0045
00e9be89-00001470.jpg,00e9be89-00001475.jpg,orb,1679,1589,117,65,0.5556,0.0736,33.3077,0.0543,0.0201,,low_light,4,4.335215848918182,0.0585
00e9be89-00001475.jpg,00e9be89-00001480.jpg,orb,1589,1286,25,11,0.44,0.0194,34.64,0.044,0.0161,,low_light,4,4.3036502319921945,0.0125
00e9be89-00001480.jpg,00e9be89-00001485.jpg,orb,1286,1546,43,18,0.4186,0.0334,36.3488,0.0679,0.0141,,low_light,4,4.397507832427598,0.0215
00e9be89-00001485.jpg,00e9be89-00001490.jpg,orb,1546,1458,51,18,0.3529,0.035,29.9412,0.0422,0.0156,,low_light,4,4.544855527002181,0.0255
00e9be89-00001490.jpg,00e9be89-00001495.jpg,orb,1458,1341,476,465,0.9769,0.355,20.8256,0.0422,0.0141,,low_light,4,4.567184271006424,0.238
00e9be89-00001495.jpg,00e9be89-00001500.jpg,orb,1341,1474,575,565,0.9826,0.4288,16.5843,0.0437,0.0141,,low_light,4,4.568792539434247,0.2875
00e9be89-00001500.jpg,00e9be89-00001505.jpg,orb,1474,1626,321,241,0.7508,0.2178,24.9346,0.0402,0.0161,,low_light,4,4.569492757539272,0.1605
00e9be89-00001505.jpg,00e9be89-00001510.jpg,orb,1626,1860,48,25,0.5208,0.0295,36.3333,0.0502,0.0201,,low_light,4,4.554402697567543,0.024
00e9be89-00001510.jpg,00e9be89-00001515.jpg,orb,1860,1789,64,31,0.4844,0.0358,36.6875,0.0522,0.0236,,low_light,4,4.512718495118342,0.032
00e9be89-00001515.jpg,00e9be89-00001520.jpg,orb,1789,1826,18,6,0.3333,0.0101,39.5,0.0442,0.0241,,low_light,4,4.450968988405728,0.009
00e9be89-00001520.jpg,00e9be89-00001525.jpg,orb,1826,1998,87,44,0.5057,0.0476,32.4713,0.0583,0.0417,,low_light,4,4.450375100313107,0.0435
00e9be89-00001525.jpg,00e9be89-00001535.jpg,orb,1998,1968,26,11,0.4231,0.0132,41.3846,0.0526,0.0321,,low_light,4,4.467035295269249,0.013
00e9be89-00001535.jpg,00e9be89-00001540.jpg,orb,1968,1914,24,7,0.2917,0.0125,43.0417,0.0502,0.0276,,low_light,4,4.27970998025132,0.012
00e9be89-00001540.jpg,00e9be89-00001545.jpg,orb,1914,1851,23,15,0.6522,0.0124,37.7826,0.0497,0.0241,,low_light,4,4.180356755867077,0.0115
00e9be89-00001545.jpg,00e9be89-00001550.jpg,orb,1851,1603,252,185,0.7341,0.1572,27.5516,0.0502,0.0201,,low_light,4,4.250989883387767,0.126
00e9be89-00001550.jpg,00e9be89-00001555.jpg,orb,1603,1843,343,333,0.9708,0.214,21.6939,0.0523,0.0201,,low_light,4,4.251838801621096,0.1715
00e9be89-00001555.jpg,00e9be89-00001560.jpg,orb,1843,1430,307,293,0.9544,0.2147,23.1173,0.0442,0.0201,,low_light,4,4.252141343712447,0.1535
00e9be89-00001560.jpg,00e9be89-00001565.jpg,orb,1430,1536,331,298,0.9003,0.2315,22.4502,0.0457,0.0181,,low_light,4,4.258372212664443,0.1655
00e9be89-00001565.jpg,00e9be89-00001570.jpg,orb,1536,1934,58,39,0.6724,0.0378,29.7241,0.0523,0.0216,,low_light,4,4.277671856919597,0.029
00e9be89-00001570.jpg,00e9be89-00001575.jpg,orb,1934,1985,73,26,0.3562,0.0377,36.2055,0.0462,0.0261,,low_light,4,4.294859146086193,0.0365
00e9be89-00001575.jpg,00e9be89-00001580.jpg,orb,1985,1992,116,71,0.6121,0.0584,32.6638,0.0542,0.0281,,low_light,4,4.284700782553765,0.058
00e9be89-00001580.jpg,00e9be89-00001585.jpg,orb,1992,2000,58,28,0.4828,0.0291,36.9655,0.0598,0.0341,,low_light,4,4.181141179927625,0.029
00e9be89-00001585.jpg,00e9be89-00001590.jpg,orb,2000,1550,29,9,0.3103,0.0187,35.3103,0.0583,0.0261,,low_light,4,3.991570139133562,0.0145
00e9be89-00001590.jpg,00e9be89-00001595.jpg,orb,1550,1909,21,7,0.3333,0.0135,37.8095,0.0526,0.0221,,low_light,4,3.8188081185800593,0.0105
00e9be89-00001595.jpg,00e9be89-00001600.jpg,orb,1909,1933,29,13,0.4483,0.0152,40.5862,0.0603,0.0276,,low_light,4,3.875965766294556,0.0145
00e9be89-00001600.jpg,00e9be89-00001605.jpg,orb,1933,1856,145,82,0.5655,0.0781,31.7448,0.0457,0.0281,,low_light,4,3.99304346349491,0.0725
00e9be89-00001605.jpg,00e9be89-00001610.jpg,orb,1856,1914,31,10,0.3226,0.0167,40.5484,0.0523,0.0296,,low_light,4,4.055185400422747,0.0155
00e9be89-00001610.jpg,00e9be89-00001620.jpg,orb,1914,1945,6,4,0.6667,0.0031,40.5,0.054,0.0281,,low_light,4,4.084585729762733,0.003
00e9be89-00001620.jpg,00e9be89-00001625.jpg,orb,1945,1976,41,25,0.6098,0.0211,34.8293,0.0441,0.0256,,low_light,4,4.071341981927551,0.0205
00e9be89-00001625.jpg,00e9be89-00001630.jpg,orb,1976,1894,53,17,0.3208,0.028,37.0566,0.0522,0.0281,,low_light,4,4.119935543515688,0.0265
00e9be89-00001630.jpg,00e9be89-00001635.jpg,orb,1894,2000,27,9,0.3333,0.0143,44.4444,0.0522,0.0281,,low_light,4,4.213719491400696,0.0135
00e9be89-00001635.jpg,00e9be89-00001640.jpg,orb,2000,1931,9,4,0.4444,0.0047,42.6667,0.0542,0.0316,,low_light,4,4.009022515651414,0.0045
00e9be89-00001640.jpg,00e9be89-00001645.jpg,orb,1931,2000,19,5,0.2632,0.0098,40.6842,0.0558,0.0301,,low_light,4,3.784930770487624,0.0095
00e9be89-00001645.jpg,00e9be89-00001650.jpg,orb,2000,2000,29,8,0.2759,0.0145,31.5517,0.0482,0.0276,,low_light,4,3.919611504156666,0.0145
00e9be89-00001650.jpg,00e9be89-00001655.jpg,orb,2000,2000,15,6,0.4,0.0075,40.6667,0.0538,0.0261,,low_light,4,3.913742017118828,0.0075
00e9be89-00001655.jpg,00e9be89-00001665.jpg,orb,2000,2000,8,4,0.5,0.004,45.625,0.0509,0.035,,low_light,4,4.079108929587244,0.004
00e9be89-00001665.jpg,00e9be89-00001670.jpg,orb,2000,1949,21,9,0.4286,0.0108,42.1905,0.0522,0.0236,,low_light,4,4.320722929646575,0.0105
00e9be89-00001670.jpg,00e9be89-00001675.jpg,orb,1949,1969,20,6,0.3,0.0103,39.0,0.0543,0.0276,,low_light,4,4.265490276308962,0.01
00e9be89-00001675.jpg,00e9be89-00001680.jpg,orb,1969,1980,27,9,0.3333,0.0137,38.037,0.0482,0.0256,,low_light,4,4.205957954919484,0.0135
00e9be89-00001680.jpg,00e9be89-00001685.jpg,orb,1980,2000,17,4,0.2353,0.0086,40.1765,0.0537,0.0281,,low_light,4,4.298530548865481,0.0085
00e9be89-00001685.jpg,00e9be89-00001690.jpg,orb,2000,2000,14,5,0.3571,0.007,38.3571,0.0631,0.0342,,low_light,4,4.503356044789635,0.007
00e9be89-00001690.jpg,00e9be89-00001695.jpg,orb,2000,1909,23,7,0.3043,0.012,40.8696,0.0523,0.0321,,low_light,4,4.590309070221112,0.0115
00e9be89-00001695.jpg,00e9be89-00001705.jpg,orb,1909,1585,14,7,0.5,0.0088,39.9286,0.0442,0.0221,,low_light,4,4.510438669842899,0.007
00e9be89-00001705.jpg,00e9be89-00001710.jpg,orb,1585,1577,81,56,0.6914,0.0514,33.963,0.0477,0.0181,,low_light,4,4.42792050129417,0.0405
00e9be89-00001710.jpg,00e9be89-00001715.jpg,orb,1577,1874,46,21,0.4565,0.0292,36.6739,0.0399,0.0221,,low_light,4,4.390138806751401,0.023
00e9be89-00001715.jpg,00e9be89-00001720.jpg,orb,1874,1614,46,28,0.6087,0.0285,36.1522,0.0482,0.0221,,low_light,4,4.400636898327679,0.023046092184368736
00e9be89-00001720.jpg,00e9be89-00001725.jpg,orb,1614,1732,48,37,0.7708,0.0297,34.5625,0.0417,0.0221,,low_light,4,4.425467146363898,0.02404809619238477
00e9be89-00001725.jpg,00e9be89-00001730.jpg,orb,1732,1526,58,45,0.7759,0.038,34.7241,0.0402,0.0201,,low_light,4,4.419456274677712,0.029
00e9be89-00001730.jpg,00e9be89-00001740.jpg,orb,1526,1846,15,7,0.4667,0.0098,39.6667,0.0497,0.0181,,low_light,4,4.424489975471918,0.0075
00e9be89-00001740.jpg,00e9be89-00001745.jpg,orb,1846,2000,10,5,0.5,0.0054,41.6,0.0597,0.0241,,low_light,4,4.379631748466427,0.005
00e9be89-00001745.jpg,00e9be89-00001750.jpg,orb,2000,1613,12,5,0.4167,0.0074,42.0833,0.0497,0.0241,,low_light,4,4.28009748991731,0.006
00e9be89-00001750.jpg,00e9be89-00001755.jpg,orb,1613,1866,45,31,0.6889,0.0279,33.4222,0.0502,0.0261,,low_light,4,4.293958682514578,0.0225
00e9be89-00001755.jpg,00e9be89-00001760.jpg,orb,1866,1959,22,14,0.6364,0.0118,40.1364,0.0578,0.0261,,low_light,4,4.345565436642055,0.011
00e9be89-00001760.jpg,00e9be89-00001765.jpg,orb,1959,1640,21,13,0.619,0.0128,35.0476,0.0543,0.0256,,low_light,4,4.220922072606981,0.0105
00e9be89-00001765.jpg,00e9be89-00001770.jpg,orb,1640,1837,26,12,0.4615,0.0159,39.4231,0.0482,0.0256,,low_light,4,4.106755570470693,0.013
00e9be89-00001770.jpg,00e9be89-00001775.jpg,orb,1837,1924,50,34,0.68,0.0272,33.68,0.0522,0.0236,,low_light,4,4.113813985259549,0.025
00e9be89-00001775.jpg,00e9be89-00001780.jpg,orb,1924,1997,36,22,0.6111,0.0187,36.7222,0.0482,0.0261,,low_light,4,4.220709105335427,0.018
00e9be89-00001780.jpg,00e9be89-00001785.jpg,orb,1997,1962,56,44,0.7857,0.0285,34.25,0.0517,0.0301,,low_light,4,4.24405032635476,0.028
00e9be89-00001785.jpg,00e9be89-00001795.jpg,orb,1962,1799,42,30,0.7143,0.0233,33.2143,0.0436,0.0261,,low_light,4,4.087375828011097,0.021
00e9be89-00001795.jpg,00e9be89-00001800.jpg,orb,1799,1952,821,813,0.9903,0.4564,21.3544,0.0482,0.0261,,low_light,4,4.132028546214167,0.4105
00e9be89-00001800.jpg,00e9be89-00001810.jpg,orb,1952,1883,265,121,0.4566,0.1407,30.8981,0.0422,0.0261,,low_light,4,4.240062906791993,0.1325
00e9be89-00001810.jpg,00e9be89-00001815.jpg,orb,1883,1994,172,84,0.4884,0.0913,29.7384,0.0605,0.0377,,low_light,4,4.227341974788363,0.086
00e9be89-00001815.jpg,00e9be89-00001820.jpg,orb,1994,1914,59,32,0.5424,0.0308,36.7288,0.0581,0.0282,,low_light,4,4.236300974589396,0.0295
00e9be89-00001820.jpg,00e9be89-00001825.jpg,orb,1914,1984,72,23,0.3194,0.0376,36.9028,0.0462,0.0281,,low_light,4,4.212639172507107,0.036
00e9be89-00001825.jpg,00e9be89-00001830.jpg,orb,1984,2000,35,16,0.4571,0.0176,37.6857,0.0522,0.0261,,low_light,4,4.186884001272818,0.0175
00e9be89-00001830.jpg,00e9be89-00001840.jpg,orb,2000,1984,27,8,0.2963,0.0136,38.7037,0.0583,0.0287,,low_light,4,4.15141193683779,0.0135
00e9be89-00001840.jpg,00e9be89-00001845.jpg,orb,1984,1994,1154,1133,0.9818,0.5817,17.779,0.0542,0.0276,,low_light,4,4.11710606902934,0.577
