filename,augmentation,level,achieved_snr_db,left_bottom_diff_px,left_top_diff_px,right_bottom_diff_px,right_top_diff_px,left_lost,right_lost
2fc9ad1e-ee4c9e43.jpg,motion_blur,4,28.25,45,16,19,2,False,False
3050b249-0ffbd6ec.jpg,motion_blur,4,27.02,10,4,397,218,False,False
314cc010-3eab5c90.jpg,motion_blur,4,27.51,,,6,12,True,False
31765c6b-90b0d612.jpg,motion_blur,4,24.89,1,1,2,1,False,False
31cf6eba-5c84c636.jpg,motion_blur,4,20.98,,,12,9,True,False
32de2244-122f1783.jpg,motion_blur,4,28.56,50,7,10,6,False,False
33420085-32996107.jpg,motion_blur,4,31.03,13,7,37,20,False,False
3430a5e6-00ec38d2.jpg,motion_blur,4,15.67,42,17,42,6,False,False
35eb46d0-8f7e28a0.jpg,motion_blur,4,29.58,0,1,1,4,False,False
3735fc3d-69d8b80c.jpg,motion_blur,4,24.12,,,29,2,True,False
3740cd4f-ff1d423d.jpg,motion_blur,4,23.83,6,1,13,4,False,False
375abba2-9f2ed56c.jpg,motion_blur,4,25.82,11,5,2,2,False,False
37723e55-31730cf5.jpg,motion_blur,4,22.64,,,21,1,True,False
380a3f8e-ba4f0def.jpg,motion_blur,4,29.19,71,12,9,5,False,False
385b0f61-1aee12ef.jpg,motion_blur,4,25.14,15,18,9,6,False,False
3865fea7-b4fe472d.jpg,motion_blur,4,24.92,17,34,1,2,False,False
38e561dd-8ea8ae2d.jpg,motion_blur,4,24.25,3,2,15,3,False,False
38ed8d8d-93c48de2.jpg,motion_blur,4,26.87,3,2,17,1,False,False
38ed8d8d-b1c230ef.jpg,motion_blur,4,27.17,61,9,2,2,False,False
38ed8d8d-fa50400c.jpg,motion_blur,4,26.89,1,4,45,37,False,False
3900ad8c-8834019f.jpg,motion_blur,4,26.6,,,,,True,True
39ddb110-04604b9c.jpg,motion_blur,4,21.05,17,0,16,3,False,False
39fc6d1c-6155351d.jpg,motion_blur,4,28.06,,,34,10,True,False
3a278d39-b92df256.jpg,motion_blur,4,23.91,11,0,20,19,False,False
3a3407a2-df8ea956.jpg,motion_blur,4,21.99,,,,,True,True
3ad0c4a7-2a3d544e.jpg,motion_blur,4,23.41,51,14,,,False,True
3b1e1bc1-ee64e36e.jpg,motion_blur,4,20.79,1,2,5,6,False,False
3b44ef5a-c09e8479.jpg,motion_blur,4,22.27,267,51,148,68,False,False
3b563c5e-0102edaf.jpg,motion_blur,4,26.55,8,25,19,1,False,False
3b9716a6-d2566395.jpg,motion_blur,4,25.92,,,14,22,True,False
3c0bbdc2-79baffce.jpg,motion_blur,4,29.35,25,9,0,2,False,False
3c5752b6-9c0bdf98.jpg,motion_blur,4,20.87,,,107,33,True,False
3c95ae26-68abac3f.jpg,motion_blur,4,25.03,2,1,11,5,False,False
3e0f1745-a95a63ad.jpg,motion_blur,4,25.62,0,1,4,14,False,False
3f4eb6a6-9eee52f9.jpg,motion_blur,4,25.35,9,1,15,7,False,False
3f85a987-1ef4053b.jpg,motion_blur,4,26.52,4,6,,,False,True
3fe1feaa-10126fec.jpg,motion_blur,4,23.43,0,13,,,False,True
3ffdaa26-b394f6f8.jpg,motion_blur,4,21.48,,,1,1,True,False
4027c10d-41d54e9b.jpg,motion_blur,4,27.37,25,6,12,12,False,False
428e99ea-4166e549.jpg,motion_blur,4,27.33,7,12,2,29,False,False
42e0dd11-74b81997.jpg,motion_blur,4,32.01,13,16,,,False,True
430395d1-931c959e.jpg,motion_blur,4,24.81,8,15,43,1,False,False
43126e0d-495d04a5.jpg,motion_blur,4,28.08,2,2,41,5,False,False
43126e0d-cce96832.jpg,motion_blur,4,26.96,53,5,9,1,False,False
432f9e20-83a0d96c.jpg,motion_blur,4,24.44,7,5,5,8,False,False
43c7ed5c-b0690325.jpg,motion_blur,4,24.87,1,1,34,8,False,False
44cc16d9-d2e06fd6.jpg,motion_blur,4,20.91,64,25,127,45,False,False
45bafa98-1ee18a2f.jpg,motion_blur,4,25.65,3,4,2,1,False,False
46d048a1-8f7f385c.jpg,motion_blur,4,25.98,0,0,0,0,False,False
46f76df9-8bf77914.jpg,motion_blur,4,25.14,13,1,40,7,False,False
480263a0-5aad7ae9.jpg,motion_blur,4,18.55,17,16,29,33,False,False
488480d6-b94cf415.jpg,motion_blur,4,23.1,91,8,20,13,False,False
48ed707e-5062e4c3.jpg,motion_blur,4,24.89,14,91,20,11,False,False
4a289ff2-7da7feb6.jpg,motion_blur,4,25.24,,,,,True,True
4a31f3e3-ac7ed780.jpg,motion_blur,4,26.07,32,1,63,14,False,False
4b2e1dde-65b54419.jpg,motion_blur,4,25.06,24,1,2,1,False,False
4d4a590b-4332c5ab.jpg,motion_blur,4,33.45,,,,,True,True
5069db50-52f5af30.jpg,motion_blur,4,31.04,1,1,10,1,False,False
50866f46-30d1f303.jpg,motion_blur,4,23.07,31,2,,,False,True
50b115d6-4b08a666.jpg,motion_blur,4,21.78,56,93,24,2,False,False
50b2e757-6c7d0f63.jpg,motion_blur,4,23.86,20,9,96,6,False,False
50d0fd05-8db58ebd.jpg,motion_blur,4,27.72,0,1,,,False,True
510671e9-603795e0.jpg,motion_blur,4,22.68,13,48,4,9,False,False
514a6d58-0790e0cd.jpg,motion_blur,4,26.14,6,19,31,3,False,False
5150bb50-300d52ce.jpg,motion_blur,4,24.89,17,4,5,1,False,False
52799e9e-8c8673f3.jpg,motion_blur,4,26.06,1,1,16,0,False,False
52bda346-fd8ac6e7.jpg,motion_blur,4,26.74,,,23,1,True,False
534418ba-ee05398f.jpg,motion_blur,4,26.58,5,0,7,2,False,False
54360b72-e00a3f70.jpg,motion_blur,4,22.79,314,54,16,12,False,False
554d7cd5-a32486dd.jpg,motion_blur,4,28.25,8,47,12,1,False,False
559fed19-7893646f.jpg,motion_blur,4,24.01,,,3,4,True,False
57165857-e4d4a47f.jpg,motion_blur,4,26.64,5,1,,,False,True
5795bfe7-a599384a.jpg,motion_blur,4,23.49,,,,,True,True
57ac74e2-e86131f1.jpg,motion_blur,4,26.26,,,4,24,True,False
57b495f2-6da6b1e5.jpg,motion_blur,4,32.33,5,1,48,5,False,False
585443c8-2621a6b1.jpg,motion_blur,4,27.23,9,1,35,4,False,False
5877b384-2545daf4.jpg,motion_blur,4,22.29,7,2,14,5,False,False
587bb1bf-1aa00fe5.jpg,motion_blur,4,25.92,31,5,9,13,False,False
5995c288-2d152172.jpg,motion_blur,4,23.64,12,2,,,False,True
59cde7c7-344bffb1.jpg,motion_blur,4,27.56,75,12,,,False,True
5a8f9b5d-1fdfd2d4.jpg,motion_blur,4,25.96,5,8,4,6,False,False
5ae83f9c-da990b49.jpg,motion_blur,4,23.31,6,3,6,6,False,False
5b2b4881-67a6cb87.jpg,motion_blur,4,25.35,182,18,3,0,False,False
5b2fd56a-37759b05.jpg,motion_blur,4,28.91,17,3,19,16,False,False
5b4b0b07-2fb56b82.jpg,motion_blur,4,23.64,32,4,,,False,True
5bc44a50-c371c4d0.jpg,motion_blur,4,19.72,90,10,1,5,False,False
5c4004b7-bf3b7941.jpg,motion_blur,4,27.42,,,,,True,True
5c534f5f-a76c7f4b.jpg,motion_blur,4,26.9,8,4,0,13,False,False
5c5dc708-35460444.jpg,motion_blur,4,24.29,4,1,20,9,False,False
5da6c6b6-76c54605.jpg,motion_blur,4,25.23,,,,,True,True
5dc5141c-5890b5b1.jpg,motion_blur,4,28.25,4,1,,,False,True
5dd831da-bd00cf03.jpg,motion_blur,4,23.33,60,150,14,4,False,False
5dfb063f-7bd23d5c.jpg,motion_blur,4,28.01,6,3,40,23,False,False
5e0b701e-d443d8c2.jpg,motion_blur,4,23.9,,,41,2,True,False
5e26f49d-0bc53c7e.jpg,motion_blur,4,31.37,,,,,True,True
5e26f49d-9271bf00.jpg,motion_blur,4,23.99,11,0,1,3,False,False
5e625ec3-7b4fc682.jpg,motion_blur,4,30.6,0,0,2,7,False,False
5f9387ff-330136ae.jpg,motion_blur,4,25.07,42,6,5,2,False,False
5fa17a25-88b8e6b9.jpg,motion_blur,4,29.28,40,14,4,3,False,False
5fa422e1-2d8dd765.jpg,motion_blur,4,24.29,44,9,26,2,False,False
5fb2a702-f56a339c.jpg,motion_blur,4,26.35,0,0,23,1,False,False
6011831b-0992e205.jpg,motion_blur,4,22.9,8,28,4,4,False,False
60137cc0-428b8f5b.jpg,motion_blur,4,22.8,20,5,3,1,False,False
604b5b3e-3c2e6b6b.jpg,motion_blur,4,23.12,0,1,7,12,False,False
6092f5a2-424550ba.jpg,motion_blur,4,26.73,10,13,15,16,False,False
60ba25dd-6c0df417.jpg,motion_blur,4,27.17,77,23,,,False,True
60c678e7-4813ae0f.jpg,motion_blur,4,20.53,2,12,,,False,True
614ecada-16b0f8b6.jpg,motion_blur,4,25.71,49,9,2,35,False,False
61e4ad87-53ceb455.jpg,motion_blur,4,27.15,13,10,123,10,False,False
6240d7b3-b51b5788.jpg,motion_blur,4,25.11,24,8,68,3,False,False
62aefb36-b685117f.jpg,motion_blur,4,26.64,21,14,18,0,False,False
634c1785-3bb9a8a2.jpg,motion_blur,4,30.83,6,2,1,2,False,False
634c1785-aeb1652f.jpg,motion_blur,4,28.68,230,59,4,1,False,False
63f73472-028615f1.jpg,motion_blur,4,25.75,2,2,5,4,False,False
6485ad0a-245d1600.jpg,motion_blur,4,26.29,69,16,2,1,False,False
648dc925-e359dbec.jpg,motion_blur,4,30.57,9,5,27,7,False,False
65edc5a1-f309fed7.jpg,motion_blur,4,26.23,45,28,5,0,False,False
661381d9-1114a810.jpg,motion_blur,4,23.32,3,3,7,3,False,False
664cb246-f84cfaf4.jpg,motion_blur,4,20.63,64,31,12,4,False,False
675cf8fa-4b1ce8b9.jpg,motion_blur,4,22.76,93,24,243,80,False,False
67faeadf-eb09a636.jpg,motion_blur,4,26.7,,,3,1,True,False
691be377-5dbc29ee.jpg,motion_blur,4,29.14,1,9,0,3,False,False
692f1303-05178963.jpg,motion_blur,4,25.12,,,8,7,True,False
692f9b08-bdbbd729.jpg,motion_blur,4,29.58,11,5,10,1,False,False
69bfbe31-5ee2a642.jpg,motion_blur,4,23.19,15,21,21,2,False,False
69cf7667-68f59649.jpg,motion_blur,4,25.54,4,3,4,4,False,False
69cf7667-7eb40860.jpg,motion_blur,4,24.86,,,16,9,True,False
6a44fb9a-05a3dd18.jpg,motion_blur,4,26.33,12,2,10,2,False,False
6a793e80-4f5e207f.jpg,motion_blur,4,29.58,7,2,132,25,False,False
6a82c0d6-b31f6b90.jpg,motion_blur,4,26.89,,,75,98,True,False
6a8d218d-14e4fa28.jpg,motion_blur,4,28.94,,,,,True,True
6ad110c3-789e7724.jpg,motion_blur,4,21.3,12,7,2,3,False,False
6b15392a-3a1699fd.jpg,motion_blur,4,24.0,,,6,5,True,False
6b784eee-0a5a2c89.jpg,motion_blur,4,24.18,26,2,,,False,True
6bb5a881-15e5c2c4.jpg,motion_blur,4,29.17,10,35,,,False,True
6bd41587-d65ba5b4.jpg,motion_blur,4,26.0,32,9,53,20,False,False
6d0d7bef-fb11b6e1.jpg,motion_blur,4,30.36,349,304,42,11,False,False
6d57736c-a35808b9.jpg,motion_blur,4,31.27,0,0,1,1,False,False
6d8a6d94-00a7ad92.jpg,motion_blur,4,27.99,,,,,True,True
6eeed3fa-87a1b0c9.jpg,motion_blur,4,28.07,57,4,8,3,False,False
701992bd-8a457895.jpg,motion_blur,4,27.58,2,1,1,1,False,False
7171644d-4e74752e.jpg,motion_blur,4,23.89,19,6,7,3,False,False
7171644d-ee92c71e.jpg,motion_blur,4,26.31,37,3,18,10,False,False
72f22fa5-8af4615c.jpg,motion_blur,4,21.67,103,2,23,6,False,False
72fd00fe-aeadfc89.jpg,motion_blur,4,30.75,5,23,3,4,False,False
730c67a5-563e9b1f.jpg,motion_blur,4,29.98,5,9,48,36,False,False
738a2bcd-7a6fde0d.jpg,motion_blur,4,29.32,3,0,2,0,False,False
73aff960-d46366ec.jpg,motion_blur,4,25.18,31,17,,,False,True
73d338d6-edf0b3db.jpg,motion_blur,4,29.04,45,0,,,False,True
75ad1fff-77299093.jpg,motion_blur,4,26.14,,,11,9,True,False
75f5f52c-6b67e736.jpg,motion_blur,4,19.33,,,,,True,True
777005a8-14c739ad.jpg,motion_blur,4,28.71,39,4,3,2,False,False
7771e03b-832e52c0.jpg,motion_blur,4,28.01,,,0,1,True,False
7771e03b-a8f9d50c.jpg,motion_blur,4,25.13,15,20,0,0,False,False
7797fea2-c37f9856.jpg,motion_blur,4,24.84,11,4,7,3,False,False
77bdbeb0-edb0613f.jpg,motion_blur,4,28.65,20,1,55,10,False,False
77dca577-16a39ea0.jpg,motion_blur,4,23.88,47,9,8,6,False,False
77f810c4-43a39c1f.jpg,motion_blur,4,26.16,,,,,True,True
7814206e-8e991d51.jpg,motion_blur,4,28.6,18,3,9,0,False,False
7814206e-ea2508d0.jpg,motion_blur,4,29.43,8,9,20,8,False,False
79e177bc-4d5d3acc.jpg,motion_blur,4,22.96,104,120,13,1,False,False
7aa4ff0f-9d28d8a4.jpg,motion_blur,4,27.14,0,3,12,19,False,False
7ad1174c-373265eb.jpg,motion_blur,4,24.35,,,,,True,True
7b268b98-e0ec16c3.jpg,motion_blur,4,27.31,17,3,7,2,False,False
7c5a2048-332896ea.jpg,motion_blur,4,25.08,1,4,,,False,True
7c5d50c5-7292de37.jpg,motion_blur,4,26.93,15,2,1,0,False,False
7d1fe115-936a2f47.jpg,motion_blur,4,29.11,3,2,24,10,False,False
7dc2914d-a20a969a.jpg,motion_blur,4,30.2,7,7,19,5,False,False
7e4ab78b-4a62c63e.jpg,motion_blur,4,25.92,25,13,,,False,True
7e590c49-93f03732.jpg,motion_blur,4,21.83,,,1,0,True,False
7ed57d0a-d7bcc13d.jpg,motion_blur,4,25.04,28,15,5,6,False,False
7f0ef682-c93899df.jpg,motion_blur,4,24.51,10,1,2,1,False,False
7f4ac354-777de900.jpg,motion_blur,4,22.42,18,4,24,0,False,False
7f9bdf0d-c0e0061f.jpg,motion_blur,4,20.95,8,1,5,4,False,False
7fd14da9-a855494b.jpg,motion_blur,4,30.96,1,3,11,2,False,False
801bff84-a72998c7.jpg,motion_blur,4,22.06,9,0,43,12,False,False
8073de38-f7eab6ec.jpg,motion_blur,4,24.95,19,12,15,16,False,False
8082ea05-1a7bcd47.jpg,motion_blur,4,24.01,5,6,2,2,False,False
80ecebc0-ca9605f4.jpg,motion_blur,4,33.4,,,,,True,True
81ec3b39-1951f79e.jpg,motion_blur,4,25.78,1,2,28,13,False,False
82b14c0c-79b99258.jpg,motion_blur,4,22.14,77,5,13,2,False,False
82b5fc3b-90cadd1b.jpg,motion_blur,4,21.42,,,5,19,True,False
82f03471-8e304dd5.jpg,motion_blur,4,23.89,63,10,5,61,False,False
836fa13a-d6058a12.jpg,motion_blur,4,30.32,30,12,6,3,False,False
84fb3f59-7d5d1fa4.jpg,motion_blur,4,24.07,204,11,,,False,True
8542b4da-7795bcfd.jpg,motion_blur,4,31.63,28,8,20,7,False,False
85f3f250-1fef85ac.jpg,motion_blur,4,23.57,6,1,13,4,False,False
87ca2979-d5158824.jpg,motion_blur,4,25.41,13,4,16,11,False,False
889b7dda-77f16103.jpg,motion_blur,4,22.93,3,4,6,12,False,False
88dbf01a-d8b35dee.jpg,motion_blur,4,27.6,15,7,0,0,False,False
897223bc-6938f1ab.jpg,motion_blur,4,25.77,0,3,35,7,False,False
89b7454d-880eacbd.jpg,motion_blur,4,21.47,40,11,,,False,True
89e85e71-7dd0a7b6.jpg,motion_blur,4,24.85,8,2,6,2,False,False
8a4fbffe-47866ce9.jpg,motion_blur,4,24.27,,,,,True,True
8a76c101-8bcefc32.jpg,motion_blur,4,27.47,,,4,6,True,False
8b7ef6c4-6bbcf25f.jpg,motion_blur,4,24.0,37,4,53,8,False,False
8bac644e-e0437ead.jpg,motion_blur,4,27.44,24,56,,,False,True
8c94c649-8ba62efa.jpg,motion_blur,4,25.04,19,9,10,1,False,False
8c9bbaa9-34934b66.jpg,motion_blur,4,27.85,17,2,61,1,False,False
0049e5b8-725e21a0.jpg,motion_blur,5,26.04,10,5,1,3,False,False
0081e27b-17bf4a9e.jpg,motion_blur,5,25.35,9,14,25,0,False,False
00beeb02-50440dcd.jpg,motion_blur,5,23.4,6,12,5,0,False,False
00d4b6b7-7d0a60bf.jpg,motion_blur,5,23.3,121,52,,,False,True
01118704-2d838d7f.jpg,motion_blur,5,23.03,7,5,37,59,False,False
0115917e-14907a6a.jpg,motion_blur,5,24.51,6,11,22,1,False,False
02188a44-65ad27f3.jpg,motion_blur,5,23.59,7,6,,,False,True
02494b7b-079febf8.jpg,motion_blur,5,23.55,3,3,18,7,False,False
029ffd50-dc944dba.jpg,motion_blur,5,22.44,,,8,2,True,False
0464a98b-860229d5.jpg,motion_blur,5,21.29,,,15,16,True,False
051aadb7-51aad566.jpg,motion_blur,5,27.02,,,,,True,True
051aadb7-e953bc4d.jpg,motion_blur,5,21.66,,,,,True,True
05743a9b-747658e7.jpg,motion_blur,5,27.32,,,2,8,True,False
057af272-6f700aef.jpg,motion_blur,5,27.83,,,11,1,True,False
05d62296-30c620d5.jpg,motion_blur,5,23.56,9,4,,,False,True
05e5a68e-f0e05a42.jpg,motion_blur,5,22.43,,,22,7,True,False
05fa6494-8f436d04.jpg,motion_blur,5,22.51,125,48,2,39,False,False
060039d9-5218402b.jpg,motion_blur,5,22.18,36,1,19,5,False,False
064aa0d6-f75ff4d5.jpg,motion_blur,5,27.29,36,8,23,9,False,False
07de5062-ddddcbd7.jpg,motion_blur,5,29.76,4,10,,,False,True
088351d1-30833ddc.jpg,motion_blur,5,23.37,,,67,1,True,False
08a49c01-675d3899.jpg,motion_blur,5,28.98,6,1,3,1,False,False
08d4285a-4a25b9b6.jpg,motion_blur,5,21.53,14,3,2,5,False,False
09ac21d6-eefa8ed0.jpg,motion_blur,5,18.34,,,6,1,True,False
0a0a0b1a-7c39d841.jpg,motion_blur,5,28.54,9,7,1,9,False,False
0af6039a-f3c91319.jpg,motion_blur,5,22.55,40,2,6,4,False,False
0b2f5d0d-8fddc1fc.jpg,motion_blur,5,22.02,36,7,2,8,False,False
0b4225f9-bfb10f88.jpg,motion_blur,5,25.67,4,34,26,78,False,False
0ba08fe3-880ae118.jpg,motion_blur,5,25.41,14,4,0,2,False,False
0c2f33b9-f94d69b5.jpg,motion_blur,5,25.16,,,18,15,True,False
0c984e6d-2b5d7ee4.jpg,motion_blur,5,27.55,,,25,1,True,False
0cb67a01-7cf1687e.jpg,motion_blur,5,23.8,89,295,,,False,True
0cc6f3e8-b4c9e348.jpg,motion_blur,5,22.43,104,25,,,False,True
0cf398b3-ce65ab64.jpg,motion_blur,5,16.19,,,99,8,True,False
0d3ec56a-f4cead6f.jpg,motion_blur,5,25.51,,,1,22,True,False
0d61234a-542010b2.jpg,motion_blur,5,23.5,4,7,4,4,False,False
0e442b65-b17e0b50.jpg,motion_blur,5,26.53,17,2,,,False,True
0e5c7e92-0d9c60f0.jpg,motion_blur,5,22.51,4,13,200,333,False,False
0f837def-9646c091.jpg,motion_blur,5,25.88,,,9,2,True,False
0fba84f9-73b520ee.jpg,motion_blur,5,24.38,6,10,11,1,False,False
101a0964-930eae70.jpg,motion_blur,5,27.95,,,0,1,True,False
10389fe8-433c740c.jpg,motion_blur,5,20.11,,,,,True,True
10453a95-40759ac3.jpg,motion_blur,5,23.96,76,13,4,2,False,False
1072195f-0a161ade.jpg,motion_blur,5,23.75,39,10,21,1,False,False
1072195f-6cf88b25.jpg,motion_blur,5,27.09,109,47,,,False,True
11513e3d-150058c3.jpg,motion_blur,5,24.35,31,12,18,1,False,False
1189ae68-1a8ad3c6.jpg,motion_blur,5,26.4,19,11,30,3,False,False
12076ebb-c07285d7.jpg,motion_blur,5,22.1,,,355,266,True,False
125134e5-7dfc45b9.jpg,motion_blur,5,27.32,,,,,True,True
12ae9ab8-794f5adc.jpg,motion_blur,5,23.07,19,2,10,10,False,False
13f61134-50021e53.jpg,motion_blur,5,24.72,,,60,10,True,False
14eace5a-ddf3b303.jpg,motion_blur,5,28.37,48,2,,,False,True
1608cfe7-32da2c5d.jpg,motion_blur,5,22.92,,,29,3,True,False
162995f1-d2c7d259.jpg,motion_blur,5,25.33,,,36,22,True,False
16b0973f-c07b564a.jpg,motion_blur,5,25.33,28,0,4,2,False,False
1784d67b-6b223914.jpg,motion_blur,5,26.22,,,12,4,True,False
1784d67b-d76145ce.jpg,motion_blur,5,27.27,41,1,45,7,False,False
188c58f3-792afc71.jpg,motion_blur,5,23.84,3,9,,,False,True
193f7f3b-84bc7998.jpg,motion_blur,5,26.37,,,28,7,True,False
194058b0-ac0616a6.jpg,motion_blur,5,21.91,165,501,6,30,False,False
19e56249-09c4bbc6.jpg,motion_blur,5,27.11,,,,,True,True
1a71faae-d5f255fd.jpg,motion_blur,5,23.36,19,4,14,19,False,False
1a8992a7-da5a8510.jpg,motion_blur,5,26.01,,,,,True,True
1ac0178c-0b259360.jpg,motion_blur,5,30.13,,,,,True,True
1b30f76f-95aa8a06.jpg,motion_blur,5,25.53,9,11,,,False,True
1bda5a26-420ceea6.jpg,motion_blur,5,25.67,,,,,True,True
1bf7f3d2-15f95138.jpg,motion_blur,5,24.13,14,6,0,4,False,False
1c227a12-10e5552c.jpg,motion_blur,5,26.63,42,14,,,False,True
1c227a12-ec67af93.jpg,motion_blur,5,24.44,8,7,3,9,False,False
1c5e9657-2e2a2863.jpg,motion_blur,5,27.04,,,,,True,True
1cb2a89b-4594573e.jpg,motion_blur,5,23.47,16,2,,,False,True
1cf54809-c6daa5a9.jpg,motion_blur,5,18.82,297,235,44,58,False,False
1d5e05f8-5020f67d.jpg,motion_blur,5,20.6,81,12,,,False,True
1e57ae90-806bc767.jpg,motion_blur,5,27.39,15,13,1,43,False,False
1f959fdd-6ff63d34.jpg,motion_blur,5,22.34,47,20,,,False,True
1fa65acf-d43367bc.jpg,motion_blur,5,20.34,113,17,,,False,True
20cfadfa-47711496.jpg,motion_blur,5,25.83,26,88,29,30,False,False
20cfadfa-6f87fdc1.jpg,motion_blur,5,27.83,8,10,4,3,False,False
225a1858-0e3a4b04.jpg,motion_blur,5,23.16,,,,,True,True
22be2f14-59fbdca0.jpg,motion_blur,5,23.73,35,11,1,0,False,False
23333f35-0cbc3f0f.jpg,motion_blur,5,23.6,106,4,2,2,False,False
23df146f-64b50e4c.jpg,motion_blur,5,25.57,36,10,8,1,False,False
24392d7c-998011c2.jpg,motion_blur,5,25.13,3,4,,,False,True
250e7595-b14da270.jpg,motion_blur,5,20.67,98,19,76,16,False,False
26190b83-39ccb412.jpg,motion_blur,5,22.02,14,2,1,1,False,False
272d52f6-8aac36b3.jpg,motion_blur,5,20.07,,,,,True,True
2752681a-e813599a.jpg,motion_blur,5,24.36,1,10,29,8,False,False
27645526-f038b033.jpg,motion_blur,5,18.6,45,11,4,8,False,False
2773af6f-23e23a6b.jpg,motion_blur,5,22.49,,,3,14,True,False
28faf684-03ef4c6e.jpg,motion_blur,5,27.37,13,1,9,7,False,False
292720ee-d847ee69.jpg,motion_blur,5,31.24,16,1,14,15,False,False
2b54fe2d-c5b810e6.jpg,motion_blur,5,20.8,3,11,10,8,False,False
2b605c48-8dfe352b.jpg,motion_blur,5,22.23,17,4,11,10,False,False
2beccce2-354608e2.jpg,motion_blur,5,24.27,77,21,7,15,False,False
2c87e51d-aa7a8031.jpg,motion_blur,5,28.35,183,29,,,False,True
2ce0b449-e818dc97.jpg,motion_blur,5,26.7,8,2,,,False,True
2cf976a2-479cd46b.jpg,motion_blur,5,20.13,,,,,True,True
2e2fae77-b7497ca0.jpg,motion_blur,5,18.71,143,34,15,2,False,False
2ead8042-2493c03f.jpg,motion_blur,5,22.95,43,7,51,21,False,False
2f1864c1-1a17d11c.jpg,motion_blur,5,20.05,6,6,19,0,False,False
2f879dc0-b09e4824.jpg,motion_blur,5,21.07,1,9,30,9,False,False
2fc9ad1e-ee4c9e43.jpg,motion_blur,5,27.26,72,24,,,False,True
3050b249-0ffbd6ec.jpg,motion_blur,5,25.78,14,5,,,False,True
314cc010-3eab5c90.jpg,motion_blur,5,26.6,,,22,2,True,False
31765c6b-90b0d612.jpg,motion_blur,5,23.92,,,,,True,True
31cf6eba-5c84c636.jpg,motion_blur,5,20.21,,,18,7,True,False
32de2244-122f1783.jpg,motion_blur,5,27.59,42,10,11,9,False,False
33420085-32996107.jpg,motion_blur,5,29.9,29,0,145,26,False,False
3430a5e6-00ec38d2.jpg,motion_blur,5,14.59,93,35,105,28,False,False
35eb46d0-8f7e28a0.jpg,motion_blur,5,28.48,4,8,1,2,False,False
3735fc3d-69d8b80c.jpg,motion_blur,5,23.28,,,,,True,True
3740cd4f-ff1d423d.jpg,motion_blur,5,22.84,35,7,1,7,False,False
375abba2-9f2ed56c.jpg,motion_blur,5,24.99,,,16,2,True,False
37723e55-31730cf5.jpg,motion_blur,5,21.76,,,11,14,True,False
380a3f8e-ba4f0def.jpg,motion_blur,5,28.38,,,,,True,True
385b0f61-1aee12ef.jpg,motion_blur,5,24.16,21,37,,,False,True
3865fea7-b4fe472d.jpg,motion_blur,5,24.01,10,18,11,13,False,False
38e561dd-8ea8ae2d.jpg,motion_blur,5,23.47,10,5,23,5,False,False
38ed8d8d-93c48de2.jpg,motion_blur,5,25.95,15,9,19,1,False,False
38ed8d8d-b1c230ef.jpg,motion_blur,5,26.33,14,5,6,1,False,False
38ed8d8d-fa50400c.jpg,motion_blur,5,25.75,,,44,26,True,False
3900ad8c-8834019f.jpg,motion_blur,5,25.77,,,,,True,True
39ddb110-04604b9c.jpg,motion_blur,5,20.25,,,9,9,True,False
39fc6d1c-6155351d.jpg,motion_blur,5,27.02,,,36,17,True,False
3a278d39-b92df256.jpg,motion_blur,5,22.84,10,14,9,8,False,False
3a3407a2-df8ea956.jpg,motion_blur,5,21.08,,,,,True,True
3ad0c4a7-2a3d544e.jpg,motion_blur,5,22.57,,,,,True,True
3b1e1bc1-ee64e36e.jpg,motion_blur,5,20.27,2,3,105,193,False,False
3b44ef5a-c09e8479.jpg,motion_blur,5,21.23,136,5,,,False,True
3b563c5e-0102edaf.jpg,motion_blur,5,25.36,,,80,20,True,False
3b9716a6-d2566395.jpg,motion_blur,5,25.17,,,3,6,True,False
3c0bbdc2-79baffce.jpg,motion_blur,5,28.25,,,8,1,True,False
3c5752b6-9c0bdf98.jpg,motion_blur,5,20.04,,,72,16,True,False
3c95ae26-68abac3f.jpg,motion_blur,5,24.23,7,7,237,88,False,False
3e0f1745-a95a63ad.jpg,motion_blur,5,24.67,0,13,3,9,False,False
3f4eb6a6-9eee52f9.jpg,motion_blur,5,24.44,44,121,,,False,True
3f85a987-1ef4053b.jpg,motion_blur,5,25.48,1,1,,,False,True
3fe1feaa-10126fec.jpg,motion_blur,5,22.53,,,,,True,True
3ffdaa26-b394f6f8.jpg,motion_blur,5,20.61,54,6,16,10,False,False
4027c10d-41d54e9b.jpg,motion_blur,5,26.05,,,23,8,True,False
428e99ea-4166e549.jpg,motion_blur,5,26.15,30,14,17,35,False,False
42e0dd11-74b81997.jpg,motion_blur,5,30.9,9,10,,,False,True
430395d1-931c959e.jpg,motion_blur,5,24.08,1,19,72,9,False,False
43126e0d-495d04a5.jpg,motion_blur,5,26.81,4,0,120,4,False,False
43126e0d-cce96832.jpg,motion_blur,5,25.94,57,11,2,5,False,False
432f9e20-83a0d96c.jpg,motion_blur,5,23.44,,,12,4,True,False
43c7ed5c-b0690325.jpg,motion_blur,5,23.91,1,1,27,10,False,False
44cc16d9-d2e06fd6.jpg,motion_blur,5,19.82,,,,,True,True
45bafa98-1ee18a2f.jpg,motion_blur,5,24.36,,,34,1,True,False
