img1,img2,method,n_keypoints_img1,n_keypoints_img2,n_good_matches,n_inliers,inlier_ratio,match_ratio,avg_match_distance,detect_time_sec,match_time_sec,visualization_path,augmentation,level,snr_db,match_ratio_vs_baseline
00e9be89-00001495.jpg,00e9be89-00001500.jpg,orb,2000,2000,817,798,0.9767,0.4085,15.9608,0.0955,0.0262,,motion_blur,1,44.538958785400176,0.4085
00e9be89-00001500.jpg,00e9be89-00001505.jpg,orb,2000,2000,404,293,0.7252,0.202,25.4035,0.0827,0.05,,motion_blur,1,44.03305742525532,0.202
00e9be89-00001505.jpg,00e9be89-00001510.jpg,orb,2000,2000,53,23,0.434,0.0265,37.5094,0.069,0.0484,,motion_blur,1,43.73524721282967,0.0265
00e9be89-00001510.jpg,00e9be89-00001515.jpg,orb,2000,2000,58,25,0.431,0.029,37.1034,0.0824,0.0206,,motion_blur,1,43.57524437058562,0.029
00e9be89-00001515.jpg,00e9be89-00001520.jpg,orb,2000,2000,30,9,0.3,0.015,38.3667,0.0979,0.0251,,motion_blur,1,39.036757743101056,0.015
00e9be89-00001520.jpg,00e9be89-00001525.jpg,orb,2000,2000,89,39,0.4382,0.0445,35.4719,0.0805,0.0563,,motion_blur,1,33.48369707198165,0.0445
00e9be89-00001525.jpg,00e9be89-00001535.jpg,orb,2000,2000,20,7,0.35,0.01,44.1,0.0738,0.049,,motion_blur,1,33.51308829953989,0.01
00e9be89-00001535.jpg,00e9be89-00001540.jpg,orb,2000,2000,14,8,0.5714,0.007,41.7143,0.0859,0.0271,,motion_blur,1,33.44330120892088,0.007
00e9be89-00001540.jpg,00e9be89-00001545.jpg,orb,2000,2000,27,11,0.4074,0.0135,38.9259,0.1148,0.0446,,motion_blur,1,32.376120062699286,0.0135
00e9be89-00001545.jpg,00e9be89-00001550.jpg,orb,2000,2000,289,200,0.692,0.1445,28.1038,0.0897,0.0226,,motion_blur,1,32.91222272753387,0.1445
00e9be89-00001550.jpg,00e9be89-00001555.jpg,orb,2000,2000,331,318,0.9607,0.1655,21.0242,0.056,0.0508,,motion_blur,1,32.779985404125604,0.1655
00e9be89-00001555.jpg,00e9be89-00001560.jpg,orb,2000,2000,306,295,0.9641,0.153,21.7026,0.083,0.0482,,motion_blur,1,33.04062714166904,0.153
