image,class,ref_count,cand_count,matched_count,matched_recall,retention_ratio,mean_iou_matched
20cfadfa-6f87fdc1.jpg,all,11,7,6,0.5454545454545454,0.6363636363636364,0.8969780345414268
225a1858-0e3a4b04.jpg,car,13,8,7,0.5384615384615384,0.6153846153846154,0.842939317185522
225a1858-0e3a4b04.jpg,all,13,8,7,0.5384615384615384,0.6153846153846154,0.842939317185522
22be2f14-59fbdca0.jpg,car,5,1,1,0.2,0.2,0.9579485178440267
22be2f14-59fbdca0.jpg,truck,0,1,0,,,
22be2f14-59fbdca0.jpg,all,5,2,1,0.2,0.4,0.9579485178440267
23333f35-0cbc3f0f.jpg,car,8,2,2,0.25,0.25,0.8815694146129798
23333f35-0cbc3f0f.jpg,truck,0,1,0,,,
23333f35-0cbc3f0f.jpg,all,8,3,2,0.25,0.375,0.8815694146129798
23df146f-64b50e4c.jpg,car,8,3,3,0.375,0.375,0.9006266877440461
23df146f-64b50e4c.jpg,truck,1,1,1,1.0,1.0,0.899984102557332
23df146f-64b50e4c.jpg,all,9,4,4,0.4444444444444444,0.4444444444444444,0.9004660414473675
24392d7c-998011c2.jpg,car,6,1,1,0.16666666666666666,0.16666666666666666,0.6915697461366638
24392d7c-998011c2.jpg,truck,0,1,0,,,
24392d7c-998011c2.jpg,all,6,2,1,0.16666666666666666,0.3333333333333333,0.6915697461366638
250e7595-b14da270.jpg,car,7,0,0,0.0,0.0,
250e7595-b14da270.jpg,all,7,0,0,0.0,0.0,
26190b83-39ccb412.jpg,car,18,10,8,0.4444444444444444,0.5555555555555556,0.8457298123060432
26190b83-39ccb412.jpg,truck,1,0,0,0.0,0.0,
26190b83-39ccb412.jpg,all,19,10,8,0.42105263157894735,0.5263157894736842,0.8457298123060432
272d52f6-8aac36b3.jpg,car,10,4,4,0.4,0.4,0.8239077374578656
272d52f6-8aac36b3.jpg,truck,2,1,0,0.0,0.5,
272d52f6-8aac36b3.jpg,all,12,5,4,0.3333333333333333,0.4166666666666667,0.8239077374578656
2752681a-e813599a.jpg,car,6,2,2,0.3333333333333333,0.3333333333333333,0.7937761829560125
2752681a-e813599a.jpg,all,6,2,2,0.3333333333333333,0.3333333333333333,0.7937761829560125
27645526-f038b033.jpg,car,16,8,8,0.5,0.5,0.8209226639354046
27645526-f038b033.jpg,truck,1,1,0,0.0,1.0,
27645526-f038b033.jpg,all,17,9,8,0.47058823529411764,0.5294117647058824,0.8209226639354046
2773af6f-23e23a6b.jpg,car,10,5,5,0.5,0.5,0.7417873990867915
2773af6f-23e23a6b.jpg,truck,0,1,0,,,
2773af6f-23e23a6b.jpg,all,10,6,5,0.5,0.6,0.7417873990867915
28faf684-03ef4c6e.jpg,car,15,2,2,0.13333333333333333,0.13333333333333333,0.922647848128764
28faf684-03ef4c6e.jpg,all,15,2,2,0.13333333333333333,0.13333333333333333,0.922647848128764
292720ee-d847ee69.jpg,bus,1,0,0,0.0,0.0,
292720ee-d847ee69.jpg,car,12,4,4,0.3333333333333333,0.3333333333333333,0.9109916779804236
292720ee-d847ee69.jpg,truck,0,1,0,,,
292720ee-d847ee69.jpg,all,13,5,4,0.3076923076923077,0.38461538461538464,0.9109916779804236
2b54fe2d-c5b810e6.jpg,car,8,3,1,0.125,0.375,0.8290963090005575
2b54fe2d-c5b810e6.jpg,truck,1,1,1,1.0,1.0,0.9537467448954718
2b54fe2d-c5b810e6.jpg,all,9,4,2,0.2222222222222222,0.4444444444444444,0.8914215269480147
2b605c48-8dfe352b.jpg,bus,1,0,0,0.0,0.0,
2b605c48-8dfe352b.jpg,car,23,1,0,0.0,0.043478260869565216,
2b605c48-8dfe352b.jpg,truck,1,0,0,0.0,0.0,
2b605c48-8dfe352b.jpg,all,25,1,0,0.0,0.04,
2beccce2-354608e2.jpg,bus,0,1,0,,,
2beccce2-354608e2.jpg,car,11,5,5,0.45454545454545453,0.45454545454545453,0.8025114120450961
2beccce2-354608e2.jpg,truck,1,0,0,0.0,0.0,
2beccce2-354608e2.jpg,all,12,6,5,0.4166666666666667,0.5,0.8025114120450961
2c87e51d-aa7a8031.jpg,car,9,4,4,0.4444444444444444,0.4444444444444444,0.8308212707078282
2c87e51d-aa7a8031.jpg,all,9,4,4,0.4444444444444444,0.4444444444444444,0.8308212707078282
2ce0b449-e818dc97.jpg,car,6,4,4,0.6666666666666666,0.6666666666666666,0.7480442283873462
2ce0b449-e818dc97.jpg,truck,0,1,0,,,
2ce0b449-e818dc97.jpg,all,6,5,4,0.6666666666666666,0.8333333333333334,0.7480442283873462
2cf976a2-479cd46b.jpg,car,10,3,3,0.3,0.3,0.8073932936597794
2cf976a2-479cd46b.jpg,truck,1,1,1,1.0,1.0,0.9325859848340238
2cf976a2-479cd46b.jpg,all,11,4,4,0.36363636363636365,0.36363636363636365,0.8386914664533405
2e2fae77-b7497ca0.jpg,car,10,5,5,0.5,0.5,0.8299098240045432
2e2fae77-b7497ca0.jpg,truck,1,1,0,0.0,1.0,
2e2fae77-b7497ca0.jpg,all,11,6,5,0.45454545454545453,0.5454545454545454,0.8299098240045432
2ead8042-2493c03f.jpg,car,8,4,4,0.5,0.5,0.7753675564119481
2ead8042-2493c03f.jpg,all,8,4,4,0.5,0.5,0.7753675564119481
2f1864c1-1a17d11c.jpg,car,25,9,8,0.32,0.36,0.841344359887491
2f1864c1-1a17d11c.jpg,truck,2,0,0,0.0,0.0,
2f1864c1-1a17d11c.jpg,all,27,9,8,0.2962962962962963,0.3333333333333333,0.841344359887491
2f879dc0-b09e4824.jpg,car,3,1,1,0.3333333333333333,0.3333333333333333,0.8424023748687218
2f879dc0-b09e4824.jpg,truck,2,0,0,0.0,0.0,
2f879dc0-b09e4824.jpg,all,5,1,1,0.2,0.2,0.8424023748687218
2fc9ad1e-ee4c9e43.jpg,car,21,7,3,0.14285714285714285,0.3333333333333333,0.9245300107136126
2fc9ad1e-ee4c9e43.jpg,all,21,7,3,0.14285714285714285,0.3333333333333333,0.9245300107136126
3050b249-0ffbd6ec.jpg,car,11,3,3,0.2727272727272727,0.2727272727272727,0.9133777515824887
