img1,img2,method,n_keypoints_img1,n_keypoints_img2,n_good_matches,n_inliers,inlier_ratio,match_ratio,avg_match_distance,detect_time_sec,match_time_sec,visualization_path
00e9be89-00001410.jpg,00e9be89-00001415.jpg,orb,2000,2000,226,67,0.2965,0.113,31.0177,0.0147,0.0036,
00e9be89-00001415.jpg,00e9be89-00001420.jpg,orb,2000,2000,116,39,0.3362,0.058,31.6983,0.0148,0.0038,
00e9be89-00001420.jpg,00e9be89-00001425.jpg,orb,2000,2000,109,49,0.4495,0.0545,29.055,0.0144,0.0037,
00e9be89-00001425.jpg,00e9be89-00001430.jpg,orb,2000,2000,161,84,0.5217,0.0805,30.7578,0.014,0.0038,
00e9be89-00001430.jpg,00e9be89-00001440.jpg,orb,2000,2000,32,12,0.375,0.016,38.5938,0.0144,0.0041,
00e9be89-00001440.jpg,00e9be89-00001445.jpg,orb,2000,2000,106,38,0.3585,0.053,31.1887,0.0152,0.0039,
00e9be89-00001445.jpg,00e9be89-00001450.jpg,orb,2000,2000,41,11,0.2683,0.0205,38.9512,0.0149,0.0048,
00e9be89-00001450.jpg,00e9be89-00001455.jpg,orb,2000,2000,74,46,0.6216,0.037,35.7027,0.0136,0.0101,
00e9be89-00001455.jpg,00e9be89-00001460.jpg,orb,2000,2000,185,106,0.573,0.0925,33.7459,0.0131,0.0035,
00e9be89-00001460.jpg,00e9be89-00001465.jpg,orb,2000,2000,189,160,0.8466,0.0945,27.6138,0.0126,0.0035,
00e9be89-00001465.jpg,00e9be89-00001470.jpg,orb,2000,2000,20,6,0.3,0.01,40.6,0.0133,0.0036,
00e9be89-00001470.jpg,00e9be89-00001475.jpg,orb,2000,2000,110,55,0.5,0.055,32.8364,0.0144,0.0036,
00e9be89-00001475.jpg,00e9be89-00001480.jpg,orb,2000,2000,37,13,0.3514,0.0185,35.6757,0.0136,0.0035,
00e9be89-00001480.jpg,00e9be89-00001485.jpg,orb,2000,2000,38,15,0.3947,0.019,34.9211,0.0138,0.0036,
00e9be89-00001485.jpg,00e9be89-00001490.jpg,orb,2000,2000,58,24,0.4138,0.029,33.2759,0.0144,0.0036,
00e9be89-00001490.jpg,00e9be89-00001495.jpg,orb,2000,2000,596,562,0.943,0.298,19.9312,0.0142,0.0039,
00e9be89-00001495.jpg,00e9be89-00001500.jpg,orb,2000,2000,789,777,0.9848,0.3945,16.0482,0.0133,0.0034,
00e9be89-00001500.jpg,00e9be89-00001505.jpg,orb,2000,2000,382,261,0.6832,0.191,25.5105,0.0136,0.0036,
00e9be89-00001505.jpg,00e9be89-00001510.jpg,orb,2000,2000,57,20,0.3509,0.0285,36.7018,0.0142,0.0035,
00e9be89-00001510.jpg,00e9be89-00001515.jpg,orb,2000,2000,56,22,0.3929,0.028,35.8393,0.0142,0.0035,
00e9be89-00001515.jpg,00e9be89-00001520.jpg,orb,2000,2000,40,12,0.3,0.02,39.7,0.0141,0.0034,
00e9be89-00001520.jpg,00e9be89-00001525.jpg,orb,2000,2000,86,38,0.4419,0.043,33.2093,0.015,0.0035,
00e9be89-00001525.jpg,00e9be89-00001535.jpg,orb,2000,2000,24,7,0.2917,0.012,40.8333,0.0156,0.0035,
00e9be89-00001535.jpg,00e9be89-00001540.jpg,orb,2000,2000,22,10,0.4545,0.011,43.0909,0.0153,0.0035,
00e9be89-00001540.jpg,00e9be89-00001545.jpg,orb,2000,2000,32,12,0.375,0.016,37.4688,0.018,0.0042,
00e9be89-00001545.jpg,00e9be89-00001550.jpg,orb,2000,2000,283,159,0.5618,0.1415,28.5477,0.0167,0.0041,
00e9be89-00001550.jpg,00e9be89-00001555.jpg,orb,2000,2000,356,318,0.8933,0.178,21.514,0.0163,0.0037,
