img1,img2,method,n_keypoints_img1,n_keypoints_img2,n_good_matches,n_inliers,inlier_ratio,match_ratio,avg_match_distance,detect_time_sec,match_time_sec,visualization_path,augmentation,level,snr_db
00e9be89-00001385.jpg,00e9be89-00001390.jpg,orb,2000,2000,79,44,0.557,0.0395,32.1646,0.0142,0.004,,motion_blur,1,42.69272429722118
00e9be89-00001390.jpg,00e9be89-00001395.jpg,orb,2000,2000,86,52,0.6047,0.043,30.3837,0.0148,0.0039,,motion_blur,1,42.49171362660795
00e9be89-00001395.jpg,00e9be89-00001400.jpg,orb,2000,2000,141,58,0.4113,0.0705,30.8369,0.0143,0.0035,,motion_blur,1,42.711779635115846
00e9be89-00001400.jpg,00e9be89-00001405.jpg,orb,2000,2000,141,63,0.4468,0.0705,30.0638,0.0141,0.0035,,motion_blur,1,42.32548008277557
00e9be89-00001405.jpg,00e9be89-00001410.jpg,orb,2000,2000,139,71,0.5108,0.0695,30.4029,0.0147,0.0047,,motion_blur,1,42.05118984379238
00e9be89-00001410.jpg,00e9be89-00001415.jpg,orb,2000,2000,220,63,0.2864,0.11,30.2864,0.0154,0.0035,,motion_blur,1,41.9257849278178
00e9be89-00001415.jpg,00e9be89-00001420.jpg,orb,2000,2000,125,39,0.312,0.0625,30.888,0.0152,0.0036,,motion_blur,1,41.59064973086653
00e9be89-00001420.jpg,00e9be89-00001425.jpg,orb,2000,2000,115,48,0.4174,0.0575,28.4435,0.0144,0.0036,,motion_blur,1,41.47346776090015
00e9be89-00001425.jpg,00e9be89-00001430.jpg,orb,2000,2000,171,80,0.4678,0.0855,30.8538,0.0146,0.0039,,motion_blur,1,41.58116101541104
00e9be89-00001430.jpg,00e9be89-00001440.jpg,orb,2000,2000,26,7,0.2692,0.013,39.8846,0.0142,0.0035,,motion_blur,1,40.659848963322034
00e9be89-00001440.jpg,00e9be89-00001445.jpg,orb,2000,2000,103,48,0.466,0.0515,30.7087,0.0166,0.0038,,motion_blur,1,38.82153174680859
00e9be89-00001445.jpg,00e9be89-00001450.jpg,orb,2000,2000,39,11,0.2821,0.0195,37.6154,0.0151,0.0042,,motion_blur,1,39.12479799577923
00e9be89-00001450.jpg,00e9be89-00001455.jpg,orb,2000,2000,79,48,0.6076,0.0395,34.7215,0.014,0.0038,,motion_blur,1,41.727762462058664
00e9be89-00001455.jpg,00e9be89-00001460.jpg,orb,2000,2000,180,120,0.6667,0.09,33.4222,0.0128,0.0037,,motion_blur,1,43.3087866620526
00e9be89-00001460.jpg,00e9be89-00001465.jpg,orb,2000,2000,205,174,0.8488,0.1025,29.1268,0.0128,0.0037,,motion_blur,1,42.90602457953567
00e9be89-00001465.jpg,00e9be89-00001470.jpg,orb,2000,2000,19,7,0.3684,0.0095,38.5789,0.0134,0.0036,,motion_blur,1,42.30499878223403
00e9be89-00001470.jpg,00e9be89-00001475.jpg,orb,2000,2000,125,59,0.472,0.0625,32.312,0.0141,0.0045,,motion_blur,1,42.55648064491652
00e9be89-00001475.jpg,00e9be89-00001480.jpg,orb,2000,2000,41,14,0.3415,0.0205,34.9024,0.0149,0.0039,,motion_blur,1,42.37562976677491
00e9be89-00001480.jpg,00e9be89-00001485.jpg,orb,2000,2000,41,20,0.4878,0.0205,36.6098,0.0143,0.0035,,motion_blur,1,42.8779998236965
00e9be89-00001485.jpg,00e9be89-00001490.jpg,orb,2000,2000,82,30,0.3659,0.041,33.7561,0.0148,0.0039,,motion_blur,1,44.253009738526
00e9be89-00001490.jpg,00e9be89-00001495.jpg,orb,2000,2000,607,501,0.8254,0.3035,19.5255,0.0148,0.004,,motion_blur,1,44.606939776642015
00e9be89-00001495.jpg,00e9be89-00001500.jpg,orb,2000,2000,814,794,0.9754,0.407,15.7985,0.0137,0.0038,,motion_blur,1,44.538958785400176
00e9be89-00001500.jpg,00e9be89-00001505.jpg,orb,2000,2000,401,270,0.6733,0.2005,24.7955,0.0145,0.004,,motion_blur,1,44.03305742525532
00e9be89-00001505.jpg,00e9be89-00001510.jpg,orb,2000,2000,50,24,0.48,0.025,33.6,0.0152,0.004,,motion_blur,1,43.73524721282967
00e9be89-00001510.jpg,00e9be89-00001515.jpg,orb,2000,2000,70,26,0.3714,0.035,35.7571,0.0147,0.004,,motion_blur,1,43.57524437058562
00e9be89-00001515.jpg,00e9be89-00001520.jpg,orb,2000,2000,30,10,0.3333,0.015,36.1,0.0149,0.0042,,motion_blur,1,39.036757743101056
00e9be89-00001520.jpg,00e9be89-00001525.jpg,orb,2000,2000,86,35,0.407,0.043,33.9767,0.0155,0.0042,,motion_blur,1,33.48369707198165
00e9be89-00001525.jpg,00e9be89-00001535.jpg,orb,2000,2000,22,8,0.3636,0.011,42.1364,0.0155,0.0036,,motion_blur,1,33.51308829953989
00e9be89-00001535.jpg,00e9be89-00001540.jpg,orb,2000,2000,19,9,0.4737,0.0095,43.7368,0.0153,0.004,,motion_blur,1,33.44330120892088
00e9be89-00001540.jpg,00e9be89-00001545.jpg,orb,2000,2000,28,11,0.3929,0.014,37.25,0.0165,0.0039,,motion_blur,1,32.376120062699286
00e9be89-00001545.jpg,00e9be89-00001550.jpg,orb,2000,2000,288,186,0.6458,0.144,27.1701,0.0152,0.0037,,motion_blur,1,32.91222272753387
00e9be89-00001550.jpg,00e9be89-00001555.jpg,orb,2000,2000,335,327,0.9761,0.1675,20.9463,0.0161,0.004,,motion_blur,1,32.779985404125604
00e9be89-00001555.jpg,00e9be89-00001560.jpg,orb,2000,2000,311,287,0.9228,0.1555,21.5916,0.0163,0.0035,,motion_blur,1,33.04062714166904
00e9be89-00001560.jpg,00e9be89-00001565.jpg,orb,2000,2000,472,419,0.8877,0.236,21.4788,0.0146,0.0038,,motion_blur,1,33.74542114186783
00e9be89-00001565.jpg,00e9be89-00001570.jpg,orb,2000,2000,68,38,0.5588,0.034,32.3676,0.0148,0.0038,,motion_blur,1,33.93319921850386
00e9be89-00001570.jpg,00e9be89-00001575.jpg,orb,2000,2000,69,30,0.4348,0.0345,35.4348,0.0158,0.0037,,motion_blur,1,33.37386607599256
00e9be89-00001575.jpg,00e9be89-00001580.jpg,orb,2000,2000,110,72,0.6545,0.055,30.9818,0.0167,0.004,,motion_blur,1,32.70145202270912
00e9be89-00001580.jpg,00e9be89-00001585.jpg,orb,2000,2000,55,24,0.4364,0.0275,36.3455,0.0161,0.0037,,motion_blur,1,31.79491496486708
00e9be89-00001585.jpg,00e9be89-00001590.jpg,orb,2000,2000,19,6,0.3158,0.0095,42.7895,0.0155,0.0041,,motion_blur,1,31.76680068790791
00e9be89-00001590.jpg,00e9be89-00001595.jpg,orb,2000,2000,19,5,0.2632,0.0095,41.8421,0.0146,0.0036,,motion_blur,1,32.35486232389124
00e9be89-00001595.jpg,00e9be89-00001600.jpg,orb,2000,2000,29,11,0.3793,0.0145,40.5862,0.015,0.0038,,motion_blur,1,32.61059357759649
00e9be89-00001600.jpg,00e9be89-00001605.jpg,orb,2000,2000,156,94,0.6026,0.078,31.5962,0.0172,0.0037,,motion_blur,1,32.42303865732562
00e9be89-00001605.jpg,00e9be89-00001610.jpg,orb,2000,2000,31,16,0.5161,0.0155,40.8065,0.0167,0.0041,,motion_blur,1,32.41771469917968
00e9be89-00001610.jpg,00e9be89-00001620.jpg,orb,2000,2000,15,5,0.3333,0.0075,46.8,0.0158,0.0037,,motion_blur,1,32.988037107789
00e9be89-00001620.jpg,00e9be89-00001625.jpg,orb,2000,2000,60,26,0.4333,0.03,37.0833,0.0165,0.0041,,motion_blur,1,33.04885508533934
00e9be89-00001625.jpg,00e9be89-00001630.jpg,orb,2000,2000,67,26,0.3881,0.0335,37.1343,0.0162,0.0037,,motion_blur,1,33.29964340628911
00e9be89-00001630.jpg,00e9be89-00001635.jpg,orb,2000,2000,35,8,0.2286,0.0175,42.3714,0.0154,0.0044,,motion_blur,1,31.399189313443937
00e9be89-00001635.jpg,00e9be89-00001640.jpg,orb,2000,2000,22,7,0.3182,0.011,43.0909,0.0155,0.0043,,motion_blur,1,31.81916938396641
00e9be89-00001640.jpg,00e9be89-00001645.jpg,orb,2000,2000,11,5,0.4545,0.0055,42.5455,0.0144,0.0048,,motion_blur,1,33.319120884927756
00e9be89-00001645.jpg,00e9be89-00001650.jpg,orb,2000,2000,37,8,0.2162,0.0185,34.1081,0.0149,0.0117,,motion_blur,1,31.7896985764632
00e9be89-00001650.jpg,00e9be89-00001655.jpg,orb,2000,2000,13,6,0.4615,0.0065,39.3846,0.0156,0.0035,,motion_blur,1,31.68515727279045
00e9be89-00001655.jpg,00e9be89-00001665.jpg,orb,2000,2000,10,5,0.5,0.005,46.3,0.0169,0.0035,,motion_blur,1,31.990009740577303
00e9be89-00001665.jpg,00e9be89-00001670.jpg,orb,2000,2000,24,8,0.3333,0.012,39.75,0.0171,0.0041,,motion_blur,1,32.43774234270265
00e9be89-00001670.jpg,00e9be89-00001675.jpg,orb,2000,2000,33,10,0.303,0.0165,39.1212,0.0164,0.0035,,motion_blur,1,32.85554298489875
00e9be89-00001675.jpg,00e9be89-00001680.jpg,orb,2000,2000,24,14,0.5833,0.012,37.0417,0.0158,0.0036,,motion_blur,1,32.42882039925669
00e9be89-00001680.jpg,00e9be89-00001685.jpg,orb,2000,2000,17,5,0.2941,0.0085,37.5882,0.0179,0.004,,motion_blur,1,31.221617151363613
00e9be89-00001685.jpg,00e9be89-00001690.jpg,orb,2000,2000,23,6,0.2609,0.0115,40.0,0.018,0.0036,,motion_blur,1,32.45865287489903
00e9be89-00001690.jpg,00e9be89-00001695.jpg,orb,2000,2000,17,7,0.4118,0.0085,40.2941,0.0161,0.0036,,motion_blur,1,35.83494744969292
00e9be89-00001695.jpg,00e9be89-00001705.jpg,orb,2000,2000,23,9,0.3913,0.0115,38.3478,0.0138,0.0035,,motion_blur,1,36.99095152426966
00e9be89-00001705.jpg,00e9be89-00001710.jpg,orb,2000,2000,123,88,0.7154,0.0615,30.5041,0.0134,0.0039,,motion_blur,1,37.3827699318554
00e9be89-00001710.jpg,00e9be89-00001715.jpg,orb,2000,2000,35,17,0.4857,0.0175,39.5714,0.0141,0.0036,,motion_blur,1,36.89666627825671
00e9be89-00001715.jpg,00e9be89-00001720.jpg,orb,2000,1990,63,41,0.6508,0.0317,33.2381,0.0136,0.0036,,motion_blur,1,37.73251475087379
00e9be89-00001720.jpg,00e9be89-00001725.jpg,orb,1990,2000,70,52,0.7429,0.0352,31.2571,0.0134,0.0041,,motion_blur,1,38.68851634586542
00e9be89-00001725.jpg,00e9be89-00001730.jpg,orb,2000,2000,80,61,0.7625,0.04,31.35,0.014,0.0039,,motion_blur,1,37.8575471542844
00e9be89-00001730.jpg,00e9be89-00001740.jpg,orb,2000,2000,24,7,0.2917,0.012,36.5833,0.0131,0.0035,,motion_blur,1,37.26739108063607
00e9be89-00001740.jpg,00e9be89-00001745.jpg,orb,2000,2000,11,5,0.4545,0.0055,38.0,0.017,0.004,,motion_blur,1,33.01667752930278
00e9be89-00001745.jpg,00e9be89-00001750.jpg,orb,2000,2000,11,5,0.4545,0.0055,44.1818,0.0164,0.004,,motion_blur,1,31.63226070673722
00e9be89-00001750.jpg,00e9be89-00001755.jpg,orb,2000,2000,59,38,0.6441,0.0295,34.5085,0.015,0.0044,,motion_blur,1,34.967446628895374
00e9be89-00001755.jpg,00e9be89-00001760.jpg,orb,2000,2000,28,15,0.5357,0.014,36.3571,0.0146,0.0035,,motion_blur,1,34.011232024563405
00e9be89-00001760.jpg,00e9be89-00001765.jpg,orb,2000,2000,20,10,0.5,0.01,37.65,0.0153,0.0035,,motion_blur,1,32.23337829906355
00e9be89-00001765.jpg,00e9be89-00001770.jpg,orb,2000,2000,31,13,0.4194,0.0155,31.7742,0.0158,0.004,,motion_blur,1,32.5544037025266
00e9be89-00001770.jpg,00e9be89-00001775.jpg,orb,2000,2000,54,29,0.537,0.027,34.1296,0.015,0.0036,,motion_blur,1,32.701598925202894
00e9be89-00001775.jpg,00e9be89-00001780.jpg,orb,2000,2000,41,28,0.6829,0.0205,32.6341,0.0157,0.0046,,motion_blur,1,32.55029111119911
00e9be89-00001780.jpg,00e9be89-00001785.jpg,orb,2000,2000,38,24,0.6316,0.019,36.0526,0.0156,0.004,,motion_blur,1,33.69758762859739
00e9be89-00001785.jpg,00e9be89-00001795.jpg,orb,2000,2000,28,16,0.5714,0.014,35.8929,0.0142,0.0036,,motion_blur,1,35.14073606457234
00e9be89-00001795.jpg,00e9be89-00001800.jpg,orb,2000,2000,922,799,0.8666,0.461,20.359,0.0145,0.0036,,motion_blur,1,35.478073719013125
00e9be89-00001800.jpg,00e9be89-00001810.jpg,orb,2000,2000,287,106,0.3693,0.1435,30.6132,0.0153,0.0036,,motion_blur,1,35.437392287440545
